Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
10.90015,S,10.90015,1.101669,0.003446621,0.5631388,0.0006719157,0,61.98111,67.05764,0.07992303,74.88808,104.2508,5.557444,-66.7752528559408,-66.55273,-5.446882,1214.60579031508,1196.132,188.0904,79.99769,81.06348,14812.13,2046.151
11.00016,S,11.00016,1.096125,0.003469758,0.5641229,0.0006747907,0,61.98111,66.16112,0.07905395,74.88808,104.2217,5.551929,-66.3101398244156,-66.09087,-5.388093,1207.98270696671,1189.502,187.5489,79.96837,81.03992,14931.38,2064.933
11.10016,S,11.10016,1.090617,0.003525045,0.5651141,0.0006826697,0,61.98111,65.27973,0.07877334,74.88808,104.1923,5.546371,-65.8528508853791,-65.63675,-5.330574,1201.40626541152,1182.918,187.0133,79.93886,81.01619,15049.97,2083.661
11.20016,S,11.20016,1.085144,0.003597783,0.5661126,0.0006949067,0,61.98111,64.41304,0.07898131,74.88808,104.1629,5.540806,-65.4031782448527,-65.19017,-5.274226,1194.87544816551,1176.379,186.4834,79.90916,80.99224,15167.9,2102.336
11.30016,S,11.30016,1.079705,0.003637705,0.5671184,0.0007018033,0,61.98111,63.56075,0.07857034,74.88808,104.1335,5.535239,-64.9609963048889,-64.75105,-5.218483,1188.39024356677,1169.885,185.9591,79.8792,80.96811,15285.18,2120.958
11.40017,S,11.40017,1.0743,0.003680585,0.5681314,0.0007065636,0,61.98111,62.72246,0.07792089,74.88808,104.1043,5.529705,-64.5260978992526,-64.31917,-5.163495,1181.94867917139,1163.434,185.4404,79.84903,80.94377,15401.81,2139.528
11.50017,S,11.50017,1.068926,0.003721012,0.5691521,0.0007120117,0,61.98111,61.89792,0.07735056,74.88808,104.0755,5.524259,-64.0983265276109,-63.89436,-5.109425,1175.54972426636,1157.025,184.927,79.81863,80.91924,15517.8,2158.046
11.60017,S,11.60017,1.063585,0.003779516,0.5701799,0.0007217445,0,61.98111,61.08673,0.07724096,74.88808,104.0475,5.518968,-63.6774658154668,-63.47639,-5.056438,1169.19339701869,1150.658,184.419,79.78802,80.89449,15633.16,2176.513
11.70017,S,11.70017,1.058274,0.003838912,0.5712155,0.0007304599,0,61.98111,60.28863,0.07701255,74.88808,104.0211,5.513962,-63.2634004373392,-63.06517,-5.004215,1162.8786774337,1144.332,183.9162,79.75718,80.86954,15747.87,2194.93
11.80017,S,11.80017,1.052996,0.003899048,0.5722578,0.0007385676,0,61.98111,59.50353,0.07671344,74.88808,104.0103,5.511917,-62.8560821117116,-62.66065,-4.952777,1156.60657323284,1138.048,183.4187,79.72611,80.84439,15861.96,2213.297
11.90018,S,11.90018,1.04775,0.003939657,0.5713456,0.0007439433,0,61.98111,58.53005,0.07612921,74.88808,103.8842,5.488045,-62.3513437998348,-62.15966,-4.88536,1150.37711905795,1131.806,182.9267,79.69479,80.81903,15975.42,2231.615
12.00018,S,12.00018,1.042551,0.003882565,0.5678564,0.0007300499,0,61.98111,57.31598,0.07360782,74.88808,103.621,5.438244,-61.7222530760567,-61.53559,-4.796633,1144.20951242614,1125.625,182.443,79.66318,80.79347,16088.26,2249.884
12.10018,S,12.10018,1.037403,0.003789212,0.5644016,0.0007054881,0,61.98111,56.13244,0.07008933,74.88808,103.3606,5.388944,-61.1090733558281,-60.92733,-4.709491,1138.1038642709,1119.505,181.9682,79.63129,80.76769,16200.49,2268.104
12.20018,S,12.20018,1.032305,0.003740989,0.5609802,0.0006883835,0,61.98111,54.97821,0.06739258,74.88808,103.1026,5.340114,-60.5110515392298,-60.33406,-4.624777,1132.05913514178,1113.445,181.502,79.59924,80.74168,16312.1,2286.277
12.30019,S,12.30019,1.027255,0.003795565,0.5575911,0.0006895008,0,61.98111,53.85245,0.06652187,74.88808,102.8469,5.291719,-59.9277520677908,-59.75531,-4.54295,1126.07329071366,1107.443,181.044,79.56706,80.71545,16423.12,2304.404
12.40019,S,12.40019,1.022252,0.003878059,0.5542335,0.0006988203,0,61.98111,52.75421,0.06644653,74.88808,102.5935,5.243766,-59.358689109339,-59.19064,-4.463419,1120.14631040955,1101.499,180.5941,79.5347,80.68902,16533.54,2322.486
12.50019,S,12.50019,1.017294,0.003944602,0.5509061,0.0007059153,0,61.98111,51.6825,0.0661551,74.88808,102.3425,5.196248,-58.8034180070594,-58.63965,-4.385592,1114.27521244371,1095.61,180.1521,79.50209,80.66236,16643.37,2340.524
12.60019,S,12.60019,1.012381,0.003972829,0.547609,0.0007056573,0,61.98111,50.63668,0.06518307,74.88808,102.0937,5.149169,-58.2616083589957,-58.10203,-4.30919,1108.45895977624,1089.775,179.7177,79.46922,80.63548,16752.62,2358.517
12.7002,S,12.7002,1.007513,0.00400646,0.544342,0.0007025517,0,61.98111,49.61614,0.06397016,74.88808,101.8473,5.102526,-57.7329340373696,-57.57744,-4.234392,1102.69855667565,1083.995,179.291,79.43614,80.6084,16861.28,2376.468
12.8002,S,12.8002,1.002686,0.004112755,0.5411025,0.0007144758,0,61.98111,48.61957,0.06413112,74.88808,101.6028,5.05626,-57.2166409385235,-57.06507,-4.161945,1096.98899729125,1078.265,178.8715,79.4029,80.58108,16969.36,2394.375
12.9002,S,12.9002,0.9978993,0.004284339,0.5378901,0.000737573,0,61.98111,47.6464,0.0652669,74.88808,101.3604,5.010371,-56.7124496322668,-56.56466,-4.091599,1091.3302809346,1072.585,178.4592,79.36949,80.55353,17076.88,2412.242
13.0002,S,13.0002,0.9931537,0.004448041,0.5347053,0.000758738,0,61.98111,46.69608,0.06619283,74.88808,101.12,4.964881,-56.220122648819,-56.07602,-4.022707,1085.72237576089,1066.955,178.0539,79.33585,80.52576,17183.83,2430.068
13.1002,S,13.1002,0.988449,0.00455333,0.5315478,0.000771539,0,61.98111,45.7681,0.06636412,74.88808,100.8818,4.919792,-55.7394378683914,-55.59895,-3.954958,1080.1652296112,1061.375,177.6553,79.30193,80.4978,17290.21,2447.854
13.20021,S,13.20021,0.9837808,0.004690961,0.528415,0.0007875587,0,61.98111,44.86125,0.06679377,74.88808,100.6454,4.875051,-55.2696974444139,-55.13272,-3.888784,1074.65390839285,1055.84,177.2633,79.2678,80.46958,17396.05,2465.6
13.30021,S,13.30021,0.9791517,0.004871364,0.5253083,0.000808757,0,61.98111,43.97546,0.06763508,74.88808,100.411,4.830682,-54.810876092982,-54.6773,-3.824265,1069.19039934598,1050.352,176.878,79.23348,80.44115,17501.33,2483.307
13.40021,S,13.40021,0.9745587,0.005093888,0.5222259,0.0008391642,0,61.98111,43.10974,0.06920279,74.88808,100.1784,4.786654,-54.3624303960801,-54.23214,-3.761493,1063.77266268312,1044.909,176.499,79.19897,80.41248,17606.06,2500.975
13.50021,S,13.50021,0.9700019,0.005330176,0.5191678,0.000869219,0,61.98111,42.26371,0.07068866,74.88808,99.94759,4.742977,-53.9241989217524,-53.79711,-3.700025,1058.39970665677,1039.51,176.1262,79.16423,80.38359,17710.26,2518.606
13.60022,S,13.60022,0.9654794,0.005558008,0.5161327,0.000898458,0,61.98111,41.4366,0.07205803,74.88808,99.71858,4.699632,-53.4957973855081,-53.37183,-3.639794,1053.06954335351,1034.153,175.7595,79.12923,80.35445,17813.91,2536.2
13.70022,S,13.70022,0.9609918,0.005767457,0.513121,0.000924342,0,61.98111,40.62808,0.0731143,74.88808,99.49136,4.656626,-53.0770672758097,-52.95615,-3.580677,1047.7831398409,1028.839,175.3988,79.09398,80.3251,17917.04,2553.758
13.80022,S,13.80022,0.9565374,0.005984643,0.5101316,0.0009513233,0,61.98111,39.83754,0.07421701,74.88808,99.26584,4.613942,-52.6676583831358,-52.54971,-3.522814,1042.53949884959,1023.567,175.044,79.05849,80.29551,18019.63,2571.28
13.90022,S,13.90022,0.9521154,0.006240652,0.5071639,0.0009818282,0,61.98111,39.06439,0.07554986,74.88808,99.04195,4.571568,-52.2672644883262,-52.1522,-3.466262,1037.33463465916,1018.333,174.6948,79.02279,80.26568,18121.7,2588.767
14.00023,S,14.00023,0.947725,0.006514728,0.5042175,0.001015931,0,61.98111,38.30819,0.07710897,74.88808,98.81968,4.529498,-51.875662870273,-51.7634,-3.410985,1032.17053950775,1013.139,174.3513,78.98685,80.2356,18223.25,2606.219
14.10023,S,14.10023,0.943366,0.006785921,0.5012921,0.001048832,0,61.98111,37.56855,0.0785249,74.88808,98.59901,4.487733,-51.4926491097538,-51.38312,-3.356768,1027.04615238761,1007.984,174.0131,78.95067,80.2053,18324.28,2623.638
14.20023,S,14.20023,0.9390379,0.007056771,0.4983875,0.001081173,0,61.98111,36.84499,0.07985021,74.88808,98.37994,4.446268,-51.1180028630113,-51.01114,-3.303606,1021.960511486,1002.867,173.6803,78.91424,80.17475,18424.8,2641.022
14.30023,S,14.30023,0.9347392,0.007337081,0.4955026,0.001114334,0,61.98111,36.13701,0.08118799,74.88808,98.16237,4.40509,-50.7514154721504,-50.64715,-3.251518,1016.91164208256,997.786,173.3528,78.87755,80.14396,18524.8,2658.374
14.40023,S,14.40023,0.9304693,0.007617674,0.492637,0.001146723,0,61.98111,35.44418,0.08242287,74.88808,97.94627,4.36419,-50.3927110992597,-50.29098,-3.200416,1011.8993095547,992.7408,173.0304,78.84059,80.11292,18624.3,2675.694
14.50024,S,14.50024,0.926228,0.007888285,0.4897906,0.001177015,0,61.98111,34.76614,0.0834642,74.88808,97.73165,4.323568,-50.0416853199236,-49.94243,-3.150231,1006.9232251885,987.7311,172.7131,78.80337,80.08163,18723.3,2692.981
14.60024,S,14.60024,0.922017,0.008146053,0.4844933,0.001205739,0,61.98111,33.92974,0.08435679,74.88808,97.51859,4.283243,-49.6090243933442,-49.51298,-3.085468,1001.98603403123,982.7595,172.4014,78.76587,80.05009,18821.8,2710.236
14.70024,S,14.70024,0.9178428,0.008384122,0.4791866,0.001229811,0,61.98111,33.11071,0.08489414,74.88808,97.30741,4.243273,-49.1854058494587,-49.0925,-3.021687,997.093549443012,977.8317,172.0964,78.7281,80.01828,18919.81,2727.461
14.80024,S,14.80024,0.9137016,0.008618033,0.4750203,0.001253322,0,61.98111,32.38682,0.08536814,74.88808,97.09792,4.203622,-48.810932146863,-48.72073,-2.966069,992.241297824835,972.9433,171.7973,78.69005,79.98623,19017.32,2744.656
14.90025,S,14.90025,0.9095892,0.008852769,0.4719654,0.001275672,0,61.98111,31.75237,0.08573987,74.88808,96.8899,4.164251,-48.4826309400388,-48.39473,-2.918152,987.424713641748,968.0898,171.5033,78.65174,79.95391,19114.35,2761.821
15.00025,S,15.00025,0.9055007,0.009102472,0.4699977,0.001299358,0,61.98111,31.20217,0.08617795,74.88808,96.68311,4.125113,-48.1978103558661,-48.11183,-2.877627,982.638468486665,963.2659,171.2137,78.61315,79.92133,19210.89,2778.957
15.10025,S,15.10025,0.901433,0.009351223,0.4690982,0.001321645,0,61.98111,30.73165,0.08649982,74.88808,96.47739,4.086177,-47.9541116198071,-47.8697,-2.844054,977.879308387209,958.4684,170.9279,78.57428,79.88849,19306.95,2796.064
15.20025,S,15.20025,0.8973832,0.009565025,0.4680582,0.001348626,0,61.98111,30.25954,0.0871029,74.88808,96.40492,4.072461,-47.7096099656053,-47.62677,-2.810278,973.144077466654,953.6942,170.6453,78.53507,79.85538,19402.54,2813.142
15.30025,S,15.30025,0.8933529,0.009712812,0.4665574,0.001370799,0,61.98111,29.76577,0.08737047,74.88808,96.40492,4.072461,-47.4539865144182,-47.37283,-2.774133,968.434922370601,948.9454,170.3663,78.49551,79.82199,19497.64,2830.193
15.40026,S,15.40026,0.8893424,0.009794723,0.4650638,0.001383764,0,61.98111,29.28082,0.08703853,74.88808,96.40492,4.072461,-47.2029711978314,-47.12348,-2.73827,963.75172430701,944.2219,170.0908,78.45558,79.78834,19592.28,2847.216
15.50026,S,15.50026,0.8853511,0.009847282,0.4635775,0.001391607,0,61.98111,28.80451,0.0863841,74.88808,96.40492,4.072461,-46.9564718548658,-46.87862,-2.70282,959.093840852037,939.523,169.819,78.41532,79.75439,19686.44,2864.211
15.60026,S,15.60026,0.8813784,0.009881975,0.4620982,0.00139672,0,61.98111,28.33665,0.08556636,74.88808,96.40492,4.072461,-46.7143525410585,-46.63811,-2.667851,954.460630000524,934.8481,169.5506,78.37473,79.72018,19780.14,2881.18
15.70026,S,15.70026,0.8774242,0.009964219,0.4606258,0.001407757,0,61.98111,27.87705,0.08511499,74.88808,96.40492,4.072461,-46.4764979764104,-46.40182,-2.633622,949.852233625751,930.1973,169.2858,78.33389,79.68567,19873.37,2898.122
15.80027,S,15.80027,0.8734887,0.01009253,0.4591603,0.00142572,0,61.98111,27.42555,0.08507562,74.88808,96.40492,4.072461,-46.2428283815949,-46.16967,-2.600144,945.268107449734,925.5701,169.0243,78.29277,79.65089,19966.13,2915.037
15.90027,S,15.90027,0.8695708,0.01027473,0.4577014,0.00145155,0,61.98111,26.98196,0.08548763,74.88808,96.40492,4.072461,-46.0132338304224,-45.94155,-2.567425,940.707563738135,920.9658,168.7661,78.2514,79.61581,20058.43,2931.926
16.00027,S,16.00027,0.8656705,0.01047889,0.4562491,0.001480155,0,61.98111,26.5461,0.08603717,74.88808,96.40492,4.072461,-45.7876442199714,-45.7174,-2.535291,936.170199390574,916.384,168.5111,78.20974,79.58045,20150.28,2948.79
16.10027,S,16.10027,0.8617871,0.01069674,0.454803,0.001510849,0,61.98111,26.11782,0.08667918,74.88808,96.40492,4.072461,-45.5659675305329,-45.49713,-2.503709,931.655626996804,911.8243,168.2593,78.16776,79.5448,20241.67,2965.629
16.20028,S,16.20028,0.8579206,0.01086699,0.4533634,0.00153568,0,61.98111,25.69694,0.08695926,74.88808,96.40492,4.072461,-45.348160466084,-45.28071,-2.47244,927.163459402412,907.2863,168.0107,78.12542,79.50884,20332.6,2982.442
16.30028,S,16.30028,0.8540707,0.01099406,0.4519299,0.001555018,0,61.98111,25.28334,0.08691185,74.88808,96.40492,4.072461,-45.1341533340224,-45.06807,-2.441488,922.693581160462,902.7699,167.7652,78.0827,79.47259,20423.08,2999.23
16.40028,S,16.40028,0.850237,0.01110162,0.4505024,0.001570606,0,61.98111,24.87683,0.08664537,74.88808,96.40492,4.072461,-44.923838682557,-44.8591,-2.410898,918.245390629594,898.2745,167.5227,78.03963,79.43604,20513.11,3015.994
16.50028,S,16.50028,0.8464195,0.01117842,0.449081,0.001582061,0,61.98111,24.47729,0.08614738,74.88808,96.40492,4.072461,-44.7171457709818,-44.65373,-2.380656,913.81869340977,893.7999,167.2832,77.99621,79.39919,20602.69,3032.733
16.60028,S,16.60028,0.8426175,0.01128344,0.4476654,0.00159713,0,61.98111,24.08457,0.08584321,74.88808,96.40492,4.072461,-44.5139856910437,-44.45186,-2.350971,909.41292952997,889.3455,167.0468,77.95246,79.36201,20691.83,3049.45
16.70029,S,16.70029,0.8388311,0.01141285,0.4462556,0.00161455,0,61.98111,23.69854,0.08565835,74.88808,96.40492,4.072461,-44.3142955433092,-44.25343,-2.321793,905.028141006456,884.9114,166.8132,77.90841,79.32454,20780.52,3066.143
16.80029,S,16.80029,0.8350598,0.01158882,0.4448514,0.001639643,0,61.98111,23.31904,0.08586677,74.88808,96.40492,4.072461,-44.1179520599564,-44.05831,-2.293254,900.663588627701,880.4968,166.5826,77.86404,79.28674,20868.77,3082.813
16.90029,S,16.90029,0.8313034,0.01179855,0.4434528,0.001669223,0,61.98111,22.94596,0.08628856,74.88808,96.40492,4.072461,-43.9249296331242,-43.86648,-2.265254,896.3191411572,876.1016,166.3548,77.81937,79.24863,20956.57,3099.46
17.00029,S,17.00029,0.8275616,0.01200811,0.4420597,0.001699751,0,61.98111,22.57915,0.0867345,74.88808,96.40492,4.072461,-43.7351625629123,-43.67788,-2.237687,891.994412521499,871.7254,166.1298,77.77434,79.2102,21043.94,3116.084
17.1003,S,17.1003,0.8238341,0.01220749,0.4406719,0.001727979,0,61.98111,22.21848,0.08703969,74.88808,96.40492,4.072461,-43.5485758862832,-43.49244,-2.210458,887.68910816218,867.3679,165.9076,77.72894,79.17142,21130.88,3132.686
17.2003,S,17.2003,0.8201207,0.01238069,0.4393688,0.001752908,0,61.98111,21.86781,0.08715951,74.88808,96.40492,4.072461,-43.3671750336124,-43.31215,-2.183926,883.402907595355,863.0288,165.688,77.68316,79.13234,21217.37,3149.266
17.3003,S,17.3003,0.8164206,0.01253555,0.4382457,0.001776163,0,61.98111,21.53149,0.08718029,74.88808,96.40492,4.072461,-43.1932008814956,-43.13923,-2.158573,879.134731575894,858.707,165.471,77.63699,79.09291,21303.44,3165.824
17.4003,S,17.4003,0.8127335,0.01266906,0.4371273,0.001794528,0,61.98111,21.2006,0.08694994,74.88808,96.40492,4.072461,-43.0220412303787,-42.96911,-2.133452,874.884572478475,854.4025,165.2565,77.59042,79.05315,21389.07,3182.36
17.50031,S,17.50031,0.8090594,0.01280235,0.4360133,0.001814524,0,61.98111,20.87502,0.08678977,74.88808,96.40492,4.072461,-42.853643896975,-42.80173,-2.108721,870.652136189384,850.115,165.0445,77.54349,79.01306,21474.28,3198.875
17.60031,S,17.60031,0.8053977,0.0129616,0.4349037,0.001836223,0,61.98111,20.55465,0.0867003,74.88808,96.40492,4.072461,-42.6879284170974,-42.63701,-2.084373,866.436751485315,845.8438,164.835,77.49619,78.97261,21559.05,3215.369
17.70031,S,17.70031,0.8017484,0.0131313,0.4337985,0.00186035,0,61.98111,20.23938,0.08671254,74.88808,96.40492,4.072461,-42.5248650464677,-42.47492,-2.060417,862.238687329711,841.5892,164.6279,77.44852,78.93182,21643.4,3231.842
17.80031,S,17.80031,0.7981108,0.01333651,0.4334213,0.001889653,0,61.98111,19.96244,0.08694864,74.88808,96.40492,4.072461,-42.3814869944482,-42.33235,-2.040241,858.056468832119,837.3497,164.4231,77.40049,78.89066,21727.33,3248.295
17.90031,S,17.90031,0.7944824,0.01355562,0.433714,0.001919881,0,61.98111,19.7197,0.08720633,74.88808,96.40492,4.072461,-42.2556910013893,-42.20722,-2.023364,853.888118017544,833.1234,164.22,77.35208,78.84917,21810.83,3264.727
18.00032,S,18.00032,0.7908631,0.01377706,0.4340064,0.001951713,0,61.98111,19.47985,0.08751477,74.88808,96.40492,4.072461,-42.1313856008498,-42.08357,-2.006686,849.732833532,828.9095,164.0185,77.30328,78.80732,21893.91,3281.139
18.10032,S,18.10032,0.7872522,0.01399981,0.4342985,0.001983051,0,61.98111,19.24281,0.08777872,74.88808,96.40492,4.072461,-42.0085481832901,-41.96138,-1.990153,845.590453385873,824.7078,163.8187,77.25407,78.7651,21976.57,3297.531
18.20032,S,18.20032,0.7836501,0.01420786,0.4345904,0.002012838,0,61.98111,19.00857,0.08795337,74.88808,96.40492,4.072461,-41.8871575591434,-41.84063,-1.97374,841.461058013148,820.5184,163.6205,77.20444,78.72251,22058.81,3313.903
18.30032,S,18.30032,0.7800565,0.01440798,0.4348821,0.002041608,0,61.98111,18.77709,0.08806487,74.88808,96.40492,4.072461,-41.7672143685561,-41.72132,-1.957461,837.344284173041,816.3409,163.424,77.15437,78.67955,22140.63,3330.255
18.40033,S,18.40033,0.7764709,0.01460802,0.4351735,0.002069418,0,61.98111,18.54831,0.08811767,74.88808,96.40492,4.072461,-41.6486685454241,-41.6034,-1.941314,833.240044697425,812.1752,163.2292,77.10387,78.63621,22222.04,3346.587
18.50033,S,18.50033,0.7728937,0.01479279,0.4354647,0.002096869,0,61.98111,18.32222,0.08813904,74.88808,96.40492,4.072461,-41.5315306072521,-41.48688,-1.925311,829.148103842915,808.0211,163.0359,77.05294,78.59248,22303.03,3362.901
18.60033,S,18.60033,0.7693247,0.01498655,0.4357557,0.002123546,0,61.98111,18.09877,0.08811276,74.88808,96.40492,4.072461,-41.415760052073,-41.37172,-1.909441,825.068610430404,803.8787,162.8443,77.00158,78.54837,22383.6,3379.195
18.70033,S,18.70033,0.7657638,0.01519083,0.4360465,0.002151367,0,61.98111,17.87793,0.08811898,74.88808,96.40492,4.072461,-41.3013386582088,-41.2579,-1.893743,821.001335510646,799.7478,162.6542,76.94979,78.50388,22463.76,3395.469
18.80033,S,18.80033,0.7622109,0.01539804,0.436337,0.002180854,0,61.98111,17.65966,0.08817726,74.88808,96.40492,4.072461,-41.1882467496569,-41.1454,-1.878225,816.946087829416,795.6282,162.4656,76.89757,78.45898,22543.51,3411.726
18.90034,S,18.90034,0.758666,0.01562029,0.4366273,0.002212069,0,61.98111,17.44394,0.08828783,74.88808,96.40492,4.072461,-41.0764641423462,-41.0342,-1.862884,812.902777176425,791.5198,162.2785,76.84492,78.4137,22622.85,3427.963
19.00034,S,19.00034,0.7551289,0.01586447,0.4369175,0.002246529,0,61.98111,17.23072,0.08850824,74.88808,96.40492,4.072461,-40.9659821323327,-40.92429,-1.84775,808.871337948596,787.4225,162.093,76.79182,78.368,22701.77,3444.181
19.10034,S,19.10034,0.7515996,0.01610928,0.4372074,0.002281094,0,61.98111,17.01996,0.08871172,74.88808,96.40492,4.072461,-40.8567675198199,-40.81564,-1.832753,804.851656046692,783.3362,161.909,76.73827,78.32189,22780.29,3460.381
19.20034,S,19.20034,0.7480778,0.01637075,0.437497,0.00231856,0,61.98111,16.81165,0.08900601,74.88808,96.40492,4.072461,-40.7488128182908,-40.70824,-1.81795,800.843471813861,779.2606,161.7266,76.68427,78.27536,22858.4,3476.563
19.30035,S,19.30035,0.7445636,0.01664188,0.4377865,0.002356567,0,61.98111,16.60574,0.08929774,74.88808,96.40492,4.072461,-40.6421056041311,-40.60208,-1.803288,796.846747544864,775.1957,161.5456,76.62981,78.22842,22936.1,3492.726
19.40035,S,19.40035,0.7410568,0.01691174,0.4380759,0.002395082,0,61.98111,16.4022,0.08958537,74.88808,96.40492,4.072461,-40.5366258090428,-40.49714,-1.788766,792.861126798162,771.1411,161.3661,76.57486,78.18105,23013.4,3508.872
19.50035,S,19.50035,0.7375572,0.01716202,0.438365,0.002430607,0,61.98111,16.201,0.08973949,74.88808,96.40492,4.072461,-40.432370361081,-40.39342,-1.774315,788.886784003191,767.097,161.188,76.51941,78.13324,23090.29,3525
19.60035,S,19.60035,0.7340652,0.01740317,0.438654,0.002464291,0,61.98111,16.00211,0.08980685,74.88808,96.40492,4.072461,-40.3293202453482,-40.2909,-1.759957,784.923752264851,763.0634,161.0114,76.46346,78.085,23166.78,3541.109
19.70036,S,19.70036,0.7305803,0.01764425,0.4389427,0.002498405,0,61.98111,15.8055,0.089872,74.88808,96.40492,4.072461,-40.2274572487609,-40.18956,-1.745733,780.971532566349,759.0398,160.8362,76.40702,78.03631,23242.86,3557.202
19.80036,S,19.80036,0.7271024,0.01789502,0.4392313,0.002533765,0,61.98111,15.61114,0.08996381,74.88808,96.40492,4.072461,-40.1267520475952,-40.08937,-1.731659,777.030256000043,755.0263,160.6625,76.35007,77.98717,23318.55,3573.277
19.90036,S,19.90036,0.7236317,0.01814655,0.4395197,0.002569318,0,61.98111,15.41901,0.09004407,74.88808,96.40492,4.072461,-40.02720359985,-39.99033,-1.717712,773.099780160683,751.0228,160.4901,76.29263,77.93759,23393.83,3589.334
20.00036,S,20.00036,0.7201681,0.01840058,0.439808,0.002605022,0,61.98111,15.22908,0.09011145,74.88808,96.40492,4.072461,-39.9287915863932,-39.89242,-1.703885,769.180120884323,747.0293,160.319,76.23469,77.88755,23468.71,3605.375
20.10036,S,20.10036,0.7167114,0.01868703,0.4400961,0.002645367,0,61.98111,15.04131,0.09031941,74.88808,96.40492,4.072461,-39.8314995551642,-39.79562,-1.690262,765.271039464495,743.0455,160.1494,76.17624,77.83704,23543.2,3621.398
20.20037,S,20.20037,0.7132615,0.01897223,0.440384,0.002686268,0,61.98111,14.85567,0.09052446,74.88808,96.40492,4.072461,-39.7353040527724,-39.69991,-1.676763,761.372281771092,739.0712,159.981,76.11727,77.78606,23617.28,3637.405
20.30037,S,20.30037,0.7098185,0.0192888,0.4406717,0.002729612,0,61.98111,14.67216,0.09078926,74.88808,96.40492,4.072461,-39.6401964336914,-39.60528,-1.663421,757.484120916818,735.1066,159.8141,76.0578,77.73461,23690.97,3653.395
20.40037,S,20.40037,0.7063822,0.01961657,0.4409594,0.0027759,0,61.98111,14.49071,0.09112728,74.88808,96.40492,4.072461,-39.5461567776342,-39.51171,-1.650239,753.606033674234,731.1512,159.6485,75.99779,77.68266,23764.27,3669.368
20.50037,S,20.50037,0.7029524,0.01994117,0.4412468,0.002822287,0,61.98111,14.31133,0.09144333,74.88808,96.40492,4.072461,-39.4531930600427,-39.41921,-1.63717,749.738324590738,727.2053,159.4842,75.93723,77.63023,23837.16,3685.324
20.60038,S,20.60038,0.6995293,0.02025948,0.441361,0.002866634,0,61.98111,14.12843,0.09166925,74.88808,96.40492,4.072461,-39.3584604607399,-39.32496,-1.623555,745.880802078269,723.2687,159.3212,75.87611,77.57732,23909.66,3701.264
20.70038,S,20.70038,0.6961133,0.02058791,0.4410958,0.002914394,0,61.98111,13.93573,0.09198042,74.88808,96.40492,4.072461,-39.2587167233696,-39.22574,-1.608776,742.033726199592,719.3416,159.1597,75.81444,77.52388,23981.77,3717.188
20.80038,S,20.80038,0.6927043,0.02090074,0.4408392,0.002957918,0,61.98111,13.74576,0.09213483,74.88808,96.40492,4.072461,-39.1603989998826,-39.12794,-1.594102,738.197372092986,715.4243,158.9996,75.75218,77.46994,24053.49,3733.096
20.90038,S,20.90038,0.6893026,0.02121803,0.4405911,0.003004089,0,61.98111,13.55847,0.09234978,74.88808,96.40492,4.072461,-39.0634717141035,-39.03152,-1.579642,734.37179537129,711.5168,158.8411,75.68934,77.41547,24124.82,3748.988
21.00039,S,21.00039,0.6859079,0.02153002,0.4403512,0.003048127,0,61.98111,13.37381,0.09247756,74.88808,96.40492,4.072461,-38.9679016103381,-38.93645,-1.565317,730.55662543256,707.6188,158.6838,75.62593,77.3605,24195.75,3764.865
21.10039,S,21.10039,0.6825203,0.0218573,0.4401191,0.003094214,0,61.98111,13.19176,0.09264646,74.88808,96.40492,4.072461,-38.8736911183724,-38.84273,-1.551189,726.751963960586,703.7303,158.5281,75.56194,77.30499,24266.3,3780.725
21.20039,S,21.20039,0.6791396,0.02218,0.4398948,0.003140714,0,61.98111,13.01223,0.09280596,74.88808,96.40492,4.072461,-38.7807689703754,-38.75029,-1.537227,722.95765303156,699.8512,158.3737,75.49734,77.24895,24336.46,3796.57
21.30039,S,21.30039,0.6757656,0.02253544,0.439678,0.003189624,0,61.98111,12.83519,0.09301448,74.88808,96.40492,4.072461,-38.6891361971495,-38.65913,-1.523459,719.173366399029,695.9811,158.2208,75.43216,77.19234,24406.22,3812.4
21.40039,S,21.40039,0.6723984,0.02290628,0.4394684,0.00324241,0,61.98111,12.66058,0.09331177,74.88808,96.40492,4.072461,-38.5987633537423,-38.56922,-1.509901,715.399290308074,692.1202,158.0693,75.36638,77.1352,24475.61,3828.215
21.5004,S,21.5004,0.6690379,0.02328114,0.4392658,0.003296013,0,61.98111,12.48836,0.09360698,74.88808,96.40492,4.072461,-38.5096183740751,-38.48053,-1.496502,711.63508824299,688.2682,157.919,75.29999,77.0775,24544.62,3844.014
21.6004,S,21.6004,0.6656839,0.02367731,0.4390701,0.003351354,0,61.98111,12.3185,0.09392571,74.88808,96.40492,4.072461,-38.4216916991968,-38.39305,-1.483275,707.880849580338,684.4251,157.7702,75.23298,77.01922,24613.23,3859.799
