Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
40.36923,S,40.36923,0.1654081,3.295392,0.4926504,0.4642656,0,61.98111,0.6228253,0.5863565,74.88808,96.40492,4.072461,-31.979042264989,-31.97656,-0.3984404,171.361385744131,43.488,142.8075,17.99667,16.93664,31267.08,6651.057
40.37923,S,40.37923,0.1653261,3.300492,0.4927624,0.4649871,0,61.98111,0.6223341,0.5866745,74.88808,96.40492,4.072461,-31.9779949015758,-31.97552,-0.3978425,171.276647731753,43.16824,142.8035,17.89864,16.8196,31267.51,6652.485
40.38923,S,40.38923,0.1652446,3.305546,0.4928737,0.4657028,0,61.98111,0.6218461,0.586988,74.88808,96.40492,4.072461,-31.9769475202889,-31.97448,-0.3972423,171.192470135589,42.8485,142.7995,17.80047,16.70243,31267.94,6653.914
40.39923,S,40.39923,0.1651637,3.310557,0.4929842,0.4664119,0,61.98111,0.6213614,0.5872953,74.88808,96.40492,4.072461,-31.9759001212561,-31.97344,-0.3966398,171.108851185138,42.52877,142.7955,17.70217,16.5851,31268.37,6655.341
40.40923,S,40.40923,0.1650833,3.315525,0.4930939,0.4671151,0,61.98111,0.6208796,0.5875974,74.88808,96.40492,4.072461,-31.9748627026,-31.97241,-0.3960349,171.025791643723,42.20905,142.7915,17.60372,16.46764,31268.79,6656.769
40.41922,S,40.41922,0.1650034,3.320457,0.4932029,0.4678122,0,61.98111,0.6204013,0.5878953,74.88808,96.40492,4.072461,-31.9738252689368,-31.97138,-0.3954279,170.943381032045,41.88934,142.7876,17.50513,16.35001,31269.21,6658.197
40.42922,S,40.42922,0.1649242,3.325337,0.4933111,0.4685042,0,61.98111,0.6199265,0.5881883,74.88808,96.40492,4.072461,-31.9727978220918,-31.97036,-0.394819,170.861442623061,41.56964,142.7836,17.4064,16.23225,31269.62,6659.625
40.43922,S,40.43922,0.1648454,3.330181,0.4934185,0.4691888,0,61.98111,0.6194552,0.5884761,74.88808,96.40492,4.072461,-31.9717703604737,-31.96934,-0.394208,170.78015473066,41.24995,142.7797,17.30753,16.11434,31270.03,6661.052
40.44922,S,40.44922,0.1647673,3.33498,0.4935252,0.4698685,0,61.98111,0.6189871,0.5887597,74.88808,96.40492,4.072461,-31.9707428829702,-31.96832,-0.3935948,170.699444153463,40.93027,142.7758,17.20852,15.99628,31270.44,6662.48
40.45922,S,40.45922,0.1646897,3.339732,0.493631,0.4705417,0,61.98111,0.6185226,0.589038,74.88808,96.40492,4.072461,-31.9697153946232,-31.9673,-0.3929798,170.619282012983,40.6106,142.7719,17.10937,15.87808,31270.85,6663.908
40.46922,S,40.46922,0.1646126,3.34444,0.4937361,0.4712085,0,61.98111,0.6180608,0.5893106,74.88808,96.40492,4.072461,-31.9686978837365,-31.96629,-0.3923621,170.53969868107,40.29094,142.768,17.01008,15.75974,31271.25,6665.335
40.47921,S,40.47921,0.1645361,3.349099,0.4938403,0.4718688,0,61.98111,0.6176026,0.589578,74.88808,96.40492,4.072461,-31.9676903627257,-31.96529,-0.3917427,170.460665244402,39.97129,142.7641,16.91065,15.64126,31271.65,6666.763
40.48921,S,40.48921,0.1644601,3.353712,0.4939436,0.4725224,0,61.98111,0.6171476,0.58984,74.88808,96.40492,4.072461,-31.9666728258516,-31.96428,-0.391121,170.382197252805,39.65165,142.7602,16.81108,15.52263,31272.05,6668.191
40.49921,S,40.49921,0.1643847,3.358278,0.4940461,0.4731695,0,61.98111,0.6166952,0.5900961,74.88808,96.40492,4.072461,-31.9656752685582,-31.96329,-0.3904968,170.304310277834,39.33202,142.7563,16.71137,15.40387,31272.44,6669.619
40.50921,S,40.50921,0.1643098,3.362796,0.4941477,0.4738101,0,61.98111,0.6162467,0.5903474,74.88808,96.40492,4.072461,-31.9646677042127,-31.96229,-0.389871,170.226975354306,39.0124,142.7524,16.61152,15.28497,31272.83,6671.046
40.51921,S,40.51921,0.1642354,3.367267,0.4942484,0.4744438,0,61.98111,0.615801,0.5905929,74.88808,96.40492,4.072461,-31.9636701204587,-31.9613,-0.3892427,170.150222897692,38.69279,142.7485,16.51153,15.16594,31273.22,6672.474
40.52921,S,40.52921,0.1641617,3.371687,0.4943483,0.4750709,0,61.98111,0.6153585,0.5908327,74.88808,96.40492,4.072461,-31.962672524267,-31.96031,-0.3886124,170.074023908502,38.37319,142.7446,16.4114,15.04676,31273.6,6673.901
40.5392,S,40.5392,0.1640884,3.37606,0.4944471,0.4756909,0,61.98111,0.6149186,0.5910665,74.88808,96.40492,4.072461,-31.9616849089487,-31.95933,-0.3879796,169.998408818807,38.0536,142.7407,16.31114,14.92745,31273.98,6675.329
40.5492,S,40.5492,0.1640157,3.380382,0.4945452,0.4763044,0,61.98111,0.6144825,0.5912955,74.88808,96.40492,4.072461,-31.9606972862994,-31.95835,-0.3873452,169.923348595023,37.73402,142.7368,16.21073,14.808,31274.36,6676.756
40.5592,S,40.5592,0.1639435,3.384654,0.4946422,0.4769105,0,61.98111,0.614049,0.5915179,74.88808,96.40492,4.072461,-31.9597196447918,-31.95738,-0.3867083,169.848858801361,37.41445,142.7329,16.11018,14.68842,31274.73,6678.183
40.5692,S,40.5692,0.1638719,3.388877,0.4947383,0.4775096,0,61.98111,0.6136189,0.591735,74.88808,96.40492,4.072461,-31.9587419925586,-31.95641,-0.3860695,169.774955022298,37.09489,142.729,16.0095,14.56871,31275.11,6679.61
40.5792,S,40.5792,0.1638008,3.393047,0.4948335,0.4781019,0,61.98111,0.6131916,0.5919464,74.88808,96.40492,4.072461,-31.9577643260947,-31.95544,-0.3854285,169.701608173522,36.77534,142.7251,15.90868,14.44886,31275.47,6681.038
40.5892,S,40.5892,0.1637303,3.397174,0.4949276,0.4786868,0,61.98111,0.6127681,0.5921528,74.88808,96.40492,4.072461,-31.9567966508266,-31.95448,-0.3847858,169.628938139879,36.4558,142.7213,15.80771,14.32887,31275.84,6682.465
40.59919,S,40.59919,0.1636604,3.401251,0.495021,0.4792655,0,61.98111,0.6123474,0.5923538,74.88808,96.40492,4.072461,-31.9558289639795,-31.95352,-0.3841411,169.556839239062,36.13626,142.7175,15.70661,14.20875,31276.2,6683.892
40.60919,S,40.60919,0.1635911,3.405277,0.4951133,0.4798373,0,61.98111,0.6119304,0.59255,74.88808,96.40492,4.072461,-31.9548612692737,-31.95256,-0.3834947,169.485314313212,35.81673,142.7137,15.60537,14.08849,31276.56,6685.319
40.61919,S,40.61919,0.1635223,3.409246,0.4952047,0.4804019,0,61.98111,0.6115164,0.5927401,74.88808,96.40492,4.072461,-31.9539035613015,-31.95161,-0.3828462,169.414366128015,35.49722,142.7099,15.504,13.96811,31276.91,6686.747
40.62919,S,40.62919,0.1634541,3.413164,0.495295,0.4809585,0,61.98111,0.6111054,0.5929239,74.88808,96.40492,4.072461,-31.9529558425889,-31.95067,-0.3821958,169.34399114057,35.17771,142.7061,15.40248,13.8476,31277.26,6688.174
40.63919,S,40.63919,0.1633864,3.417027,0.4953842,0.4815079,0,61.98111,0.6106977,0.5931021,74.88808,96.40492,4.072461,-31.9520081139714,-31.94973,-0.3815435,169.274194184341,34.85822,142.7023,15.30083,13.72696,31277.61,6689.601
40.64919,S,40.64919,0.1633193,3.420838,0.4954725,0.4820496,0,61.98111,0.6102925,0.5932735,74.88808,96.40492,4.072461,-31.9510603684117,-31.94879,-0.3808887,169.204971778876,34.53873,142.6985,15.19904,13.60619,31277.96,6691.028
40.65918,S,40.65918,0.1632528,3.424595,0.4955597,0.4825839,0,61.98111,0.6098903,0.5934391,74.88808,96.40492,4.072461,-31.9501126143926,-31.94785,-0.3802321,169.13632665279,34.21925,142.6947,15.09711,13.4853,31278.3,6692.455
40.66918,S,40.66918,0.1631868,3.428296,0.4956458,0.4831108,0,61.98111,0.6094912,0.593599,74.88808,96.40492,4.072461,-31.9491848494248,-31.94693,-0.3795736,169.068259452553,33.89978,142.6909,14.99505,13.36428,31278.64,6693.882
40.67918,S,40.67918,0.1631213,3.431943,0.4957309,0.4836296,0,61.98111,0.6090953,0.5937525,74.88808,96.40492,4.072461,-31.9482470757495,-31.946,-0.3789132,169.000770819757,33.58032,142.6871,14.89285,13.24314,31278.97,6695.309
40.68918,S,40.68918,0.1630564,3.435532,0.4958148,0.4841409,0,61.98111,0.6087027,0.5939003,74.88808,96.40492,4.072461,-31.9473192944424,-31.94508,-0.3782511,168.933861391078,33.26087,142.6833,14.79051,13.12187,31279.31,6696.735
40.69918,S,40.69918,0.1629921,3.439065,0.4958977,0.4846441,0,61.98111,0.6083121,0.5940407,74.88808,96.40492,4.072461,-31.9464014961604,-31.94417,-0.3775865,168.86753179825,32.94143,142.6795,14.68803,13.00048,31279.64,6698.162
40.70918,S,40.70918,0.1629283,3.442539,0.4959795,0.4851395,0,61.98111,0.6079249,0.5941753,74.88808,96.40492,4.072461,-31.9454836912007,-31.94326,-0.3769202,168.80178266803,32.622,142.6757,14.58542,12.87897,31279.96,6699.589
40.71917,S,40.71917,0.1628651,3.445959,0.49606,0.4856265,0,61.98111,0.6075408,0.5943034,74.88808,96.40492,4.072461,-31.944565878491,-31.94235,-0.3762521,168.736614622165,32.30258,142.6719,14.48267,12.75734,31280.29,6701.016
40.72917,S,40.72917,0.1628024,3.449326,0.4961395,0.4861059,0,61.98111,0.6071597,0.594426,74.88808,96.40492,4.072461,-31.9436580562768,-31.94145,-0.3755821,168.672118169156,31.98317,142.6682,14.37978,12.63558,31280.61,6702.442
40.73917,S,40.73917,0.1627404,3.452632,0.496218,0.486578,0,61.98111,0.6067817,0.5945423,74.88808,96.40492,4.072461,-31.942750228894,-31.94055,-0.3749105,168.608112291176,31.66376,142.6644,14.27676,12.51371,31280.92,6703.869
40.74917,S,40.74917,0.1626789,3.455885,0.4962952,0.4870413,0,61.98111,0.6064065,0.5946527,74.88808,96.40492,4.072461,-31.9418523910703,-31.93966,-0.3742369,168.544794316874,31.34436,142.6607,14.1736,12.39171,31281.23,6705.296
40.75917,S,40.75917,0.162618,3.459078,0.4963714,0.4874973,0,61.98111,0.6060351,0.5947573,74.88808,96.40492,4.072461,-31.9409545529788,-31.93877,-0.3735621,168.482044975104,31.02497,142.657,14.07031,12.2696,31281.54,6706.723
40.76917,S,40.76917,0.1625576,3.462212,0.4964463,0.4879449,0,61.98111,0.605666,0.5948552,74.88808,96.40492,4.072461,-31.9400667023396,-31.93789,-0.3728851,168.419894851666,30.70559,142.6533,13.96688,12.14737,31281.85,6708.149
40.77916,S,40.77916,0.1624979,3.465284,0.4965201,0.4883842,0,61.98111,0.6053001,0.5949466,74.88808,96.40492,4.072461,-31.9391788469701,-31.93701,-0.3722065,168.358314535848,30.38622,142.6496,13.86332,12.02502,31282.16,6709.576
40.78916,S,40.78916,0.1624386,3.468297,0.4965926,0.4888148,0,61.98111,0.6049368,0.5950308,74.88808,96.40492,4.072461,-31.9382909834821,-31.93613,-0.371526,168.297334623825,30.06686,142.6459,13.75962,11.90256,31282.46,6711.002
40.79916,S,40.79916,0.16238,3.471247,0.496664,0.489237,0,61.98111,0.6045766,0.5951085,74.88808,96.40492,4.072461,-31.9374131113223,-31.93526,-0.3708436,168.236925673794,29.74751,142.6422,13.65579,11.77999,31282.75,6712.429
40.80916,S,40.80916,0.1623219,3.474138,0.496734,0.4896505,0,61.98111,0.6042193,0.5951797,74.88808,96.40492,4.072461,-31.9365452352552,-31.9344,-0.3701597,168.1771182918,29.42817,142.6385,13.55182,11.6573,31283.05,6713.855
40.81916,S,40.81916,0.1622644,3.476967,0.4968029,0.4900556,0,61.98111,0.6038648,0.5952438,74.88808,96.40492,4.072461,-31.9356773525829,-31.93354,-0.369474,168.117881273766,29.10883,142.6348,13.44771,11.5345,31283.34,6715.281
40.82915,S,40.82915,0.1622074,3.479736,0.4968705,0.4904521,0,61.98111,0.6035129,0.5953015,74.88808,96.40492,4.072461,-31.9348094622659,-31.93268,-0.3687864,168.059247003345,28.7895,142.6311,13.34348,11.41159,31283.63,6716.708
40.83915,S,40.83915,0.1621511,3.48244,0.4969369,0.4908401,0,61.98111,0.603164,0.5953525,74.88808,96.40492,4.072461,-31.9339515683726,-31.93183,-0.3680973,168.001185977421,28.47018,142.6274,13.23911,11.28857,31283.91,6718.134
40.84915,S,40.84915,0.1620952,3.485082,0.4970019,0.491219,0,61.98111,0.6028182,0.5953964,74.88808,96.40492,4.072461,-31.9331036698568,-31.93099,-0.3674066,167.943728820309,28.15087,142.6237,13.1346,11.16544,31284.19,6719.56
40.85915,S,40.85915,0.16204,3.487659,0.4970658,0.4915892,0,61.98111,0.6024752,0.5954337,74.88808,96.40492,4.072461,-31.9322557674888,-31.93015,-0.3667143,167.88684599862,27.83157,142.62,13.02996,11.04221,31284.47,6720.986
40.86915,S,40.86915,0.1619852,3.490173,0.4971283,0.4919503,0,61.98111,0.6021346,0.5954636,74.88808,96.40492,4.072461,-31.9314078579336,-31.92931,-0.3660201,167.830568145012,27.51228,142.6163,12.92519,10.91887,31284.75,6722.413
40.87915,S,40.87915,0.1619311,3.492626,0.4971895,0.4923025,0,61.98111,0.6017966,0.5954867,74.88808,96.40492,4.072461,-31.9305699418041,-31.92848,-0.3653241,167.774971095323,27.193,142.6127,12.82029,10.79541,31285.02,6723.839
40.88914,S,40.88914,0.1618777,3.495018,0.4972494,0.4926462,0,61.98111,0.6014625,0.595504,74.88808,96.40492,4.072461,-31.9297420306445,-31.92766,-0.3646273,167.719963491434,26.87372,142.6091,12.71525,10.67185,31285.29,6725.265
40.89914,S,40.89914,0.1618248,3.497344,0.497308,0.4929813,0,61.98111,0.6011315,0.5955148,74.88808,96.40492,4.072461,-31.9289141183258,-31.92684,-0.3639291,167.665547497273,26.55445,142.6055,12.61008,10.54819,31285.55,6726.691
40.90914,S,40.90914,0.1617724,3.499604,0.4973654,0.4933071,0,61.98111,0.6008027,0.595518,74.88808,96.40492,4.072461,-31.9280861992516,-31.92602,-0.363229,167.611723631905,26.23519,142.6019,12.50477,10.42443,31285.81,6728.118
40.91914,S,40.91914,0.1617207,3.501796,0.4974213,0.4936236,0,61.98111,0.600477,0.5955141,74.88808,96.40492,4.072461,-31.927268278579,-31.92521,-0.3625275,167.558492408785,25.91594,142.5983,12.39934,10.30056,31286.07,6729.543
40.92914,S,40.92914,0.1616695,3.503925,0.4974759,0.4939308,0,61.98111,0.6001539,0.5955029,74.88808,96.40492,4.072461,-31.9264503559165,-31.9244,-0.3618245,167.505852807633,25.59669,142.5947,12.29377,10.17659,31286.33,6730.969
40.93914,S,40.93914,0.1616189,3.505985,0.4975291,0.4942289,0,61.98111,0.5998338,0.5954847,74.88808,96.40492,4.072461,-31.9256424318544,-31.9236,-0.3611201,167.453806895899,25.27745,142.5911,12.18807,10.05252,31286.58,6732.395
40.94913,S,40.94913,0.1615688,3.507978,0.497581,0.4945174,0,61.98111,0.5995163,0.595459,74.88808,96.40492,4.072461,-31.9248445053639,-31.92281,-0.3604142,167.402355170113,24.95822,142.5875,12.08224,9.928353,31286.83,6733.821
40.95913,S,40.95913,0.1615193,3.509902,0.4976314,0.4947965,0,61.98111,0.5992013,0.5954258,74.88808,96.40492,4.072461,-31.9240465760596,-31.92202,-0.3597067,167.351498121091,24.639,142.5839,11.97628,9.804091,31287.08,6735.247
40.96913,S,40.96913,0.1614704,3.511758,0.4976805,0.495066,0,61.98111,0.598889,0.5953851,74.88808,96.40492,4.072461,-31.9232586445401,-31.92124,-0.3589977,167.301251330621,24.31979,142.5803,11.87019,9.679732,31287.32,6736.672
40.97913,S,40.97913,0.1614221,3.513543,0.4977281,0.4953257,0,61.98111,0.5985795,0.5953367,74.88808,96.40492,4.072461,-31.9224707137872,-31.92046,-0.3582874,167.251585088745,24.00059,142.5767,11.76397,9.55528,31287.56,6738.098
40.98913,S,40.98913,0.1613743,3.515262,0.4977742,0.4955757,0,61.98111,0.5982725,0.5952806,74.88808,96.40492,4.072461,-31.9216827816473,-31.91968,-0.3575756,167.202513545161,23.68139,142.5731,11.65761,9.430728,31287.8,6739.524
40.99913,S,40.99913,0.1613272,3.516911,0.497819,0.4958163,0,61.98111,0.5979683,0.5952175,74.88808,96.40492,4.072461,-31.9209048509496,-31.91891,-0.3568626,167.154038621269,23.3622,142.5695,11.55113,9.306086,31288.03,6740.95
41.00912,S,41.00912,0.1612805,3.518488,0.4978623,0.4960471,0,61.98111,0.5976669,0.5951467,74.88808,96.40492,4.072461,-31.9201369195507,-31.91815,-0.3561482,167.106160778979,23.04302,142.5659,11.44452,9.181351,31288.26,6742.375
41.01912,S,41.01912,0.1612345,3.519995,0.4979042,0.4962679,0,61.98111,0.5973684,0.5950685,74.88808,96.40492,4.072461,-31.9193789908925,-31.9174,-0.3554327,167.058880474329,22.72385,142.5623,11.33777,9.056527,31288.49,6743.801
41.02912,S,41.02912,0.161189,3.521438,0.4979445,0.4964787,0,61.98111,0.5970718,0.5949821,74.88808,96.40492,4.072461,-31.9186210590063,-31.91665,-0.3547155,167.012302662028,22.40468,142.5588,11.2309,8.931602,31288.71,6745.227
41.03912,S,41.03912,0.1611442,3.522808,0.4979835,0.4966806,0,61.98111,0.5967792,0.59489,74.88808,96.40492,4.072461,-31.9178631373155,-31.9159,-0.3539978,166.96630824835,22.08552,142.5553,11.1239,8.806591,31288.94,6746.653
41.04912,S,41.04912,0.1611,3.524106,0.498021,0.4968723,0,61.98111,0.5964891,0.5947897,74.88808,96.40492,4.072461,-31.9171152163871,-31.91516,-0.3532788,166.920927916161,21.76637,142.5518,11.01677,8.681493,31289.15,6748.078
41.05912,S,41.05912,0.1610563,3.52533,0.498057,0.4970538,0,61.98111,0.596202,0.5946817,74.88808,96.40492,4.072461,-31.9163673002404,-31.91442,-0.3525588,166.876131843622,21.44723,142.5483,10.90951,8.55631,31289.37,6749.503
41.06911,S,41.06911,0.1610133,3.526486,0.4980915,0.497225,0,61.98111,0.5959168,0.5945652,74.88808,96.40492,4.072461,-31.9156293817215,-31.91369,-0.3518372,166.83194945038,21.12809,142.5448,10.80213,8.431037,31289.58,6750.929
41.07911,S,41.07911,0.1609708,3.527566,0.4981245,0.4973866,0,61.98111,0.5956347,0.5944415,74.88808,96.40492,4.072461,-31.9149014686472,-31.91297,-0.3511147,166.788367331227,20.80896,142.5413,10.69462,8.305681,31289.79,6752.354
41.08911,S,41.08911,0.1609288,3.528573,0.498156,0.4975377,0,61.98111,0.5953549,0.5943096,74.88808,96.40492,4.072461,-31.9141735583954,-31.91225,-0.350391,166.745370756277,20.48984,142.5378,10.58698,8.180242,31289.99,6753.779
41.09911,S,41.09911,0.1608875,3.529508,0.4981859,0.4976783,0,61.98111,0.5950778,0.5941693,74.88808,96.40492,4.072461,-31.9134556515433,-31.91154,-0.3496662,166.702989205521,20.17072,142.5343,10.47921,8.054718,31290.19,6755.205
41.10911,S,41.10911,0.1608467,3.530367,0.4982144,0.497809,0,61.98111,0.5948037,0.5940219,74.88808,96.40492,4.072461,-31.9127377509583,-31.91083,-0.3489405,166.661209188174,19.85161,142.5308,10.37131,7.929115,31290.39,6756.63
41.11911,S,41.11911,0.1608066,3.53115,0.4982412,0.497929,0,61.98111,0.5945315,0.5938653,74.88808,96.40492,4.072461,-31.912029850651,-31.91013,-0.3482134,166.620015945704,19.53251,142.5273,10.26329,7.803432,31290.59,6758.055
41.1291,S,41.1291,0.1607669,3.531858,0.4982665,0.4980383,0,61.98111,0.5942619,0.5937006,74.88808,96.40492,4.072461,-31.9113219567619,-31.90943,-0.3474854,166.579440170819,19.21342,142.5238,10.15515,7.677672,31290.78,6759.48
41.1391,S,41.1391,0.1607279,3.532493,0.4982902,0.4981371,0,61.98111,0.5939953,0.5935279,74.88808,96.40492,4.072461,-31.9106240687626,-31.90874,-0.3467565,166.539450801335,18.89433,142.5203,10.04687,7.551831,31290.97,6760.906
41.1491,S,41.1491,0.1606894,3.53305,0.4983123,0.4982256,0,61.98111,0.5937313,0.5933473,74.88808,96.40492,4.072461,-31.9099361867227,-31.90806,-0.3460267,166.500079703436,18.57525,142.5168,9.938475,7.425914,31291.15,6762.331
41.1591,S,41.1591,0.1606516,3.533534,0.4983328,0.4983032,0,61.98111,0.5934699,0.5931591,74.88808,96.40492,4.072461,-31.9092483123792,-31.90738,-0.3452961,166.46140309108,18.25618,142.5134,9.829951,7.299918,31291.34,6763.756
41.1691,S,41.1691,0.1606144,3.53394,0.4983518,0.4983706,0,61.98111,0.5932111,0.5929614,74.88808,96.40492,4.072461,-31.9085704430449,-31.90671,-0.3445645,166.42323826869,17.93711,142.5099,9.721303,7.173849,31291.52,6765.182
41.1791,S,41.1791,0.1605777,3.534272,0.4983692,0.498427,0,61.98111,0.5929545,0.5927563,74.88808,96.40492,4.072461,-31.9078925793769,-31.90604,-0.3438319,166.385768729163,17.61805,142.5065,9.612531,7.047704,31291.69,6766.607
41.18909,S,41.18909,0.1605416,3.534524,0.498385,0.498473,0,61.98111,0.5927017,0.5925437,74.88808,96.40492,4.072461,-31.907224730544,-31.90538,-0.3430992,166.348903822827,17.299,142.5031,9.503633,6.921488,31291.87,6768.032
41.19909,S,41.19909,0.1605062,3.534701,0.4983991,0.4985078,0,61.98111,0.5924506,0.5923215,74.88808,96.40492,4.072461,-31.9065668847581,-31.90473,-0.3423653,166.312642873234,16.97995,142.4997,9.394613,6.795199,31292.04,6769.457
41.20909,S,41.20909,0.1604713,3.534798,0.4984117,0.498532,0,61.98111,0.5922021,0.5920914,74.88808,96.40492,4.072461,-31.9059090458951,-31.90408,-0.3416305,166.277002459501,16.66091,142.4963,9.28547,6.668841,31292.2,6770.881
41.21909,S,41.21909,0.160437,3.534815,0.4984225,0.4985452,0,61.98111,0.5919567,0.5918528,74.88808,96.40492,4.072461,-31.9052612198575,-31.90344,-0.3408954,166.241952552459,16.34188,142.4929,9.176203,6.542416,31292.37,6772.306
41.22909,S,41.22909,0.1604033,3.534755,0.4984318,0.498547,0,61.98111,0.5917135,0.5916049,74.88808,96.40492,4.072461,-31.9046134008455,-31.9028,-0.3401594,166.207507692732,16.02285,142.4895,9.066813,6.41592,31292.53,6773.731
41.23909,S,41.23909,0.1603702,3.534614,0.4984394,0.498538,0,61.98111,0.5914724,0.5913486,74.88808,96.40492,4.072461,-31.903975587292,-31.90217,-0.3394224,166.173669201594,15.70383,142.4861,8.957301,6.28936,31292.68,6775.156
41.24908,S,41.24908,0.1603376,3.534395,0.4984453,0.4985177,0,61.98111,0.5912343,0.5910837,74.88808,96.40492,4.072461,-31.9033477877667,-31.90155,-0.3386852,166.140436465929,15.38481,142.4827,8.847668,6.162732,31292.84,6776.581
41.25908,S,41.25908,0.1603056,3.534095,0.4984496,0.4984864,0,61.98111,0.5909984,0.5908098,74.88808,96.40492,4.072461,-31.9027199954377,-31.90093,-0.3379471,166.107810756303,15.0658,142.4793,8.737912,6.036042,31292.99,6778.005
41.26908,S,41.26908,0.1602743,3.533713,0.4984522,0.4984438,0,61.98111,0.5907651,0.5905275,74.88808,96.40492,4.072461,-31.9021022140371,-31.90032,-0.3372085,166.075807571355,14.7468,142.4759,8.628036,5.90929,31293.13,6779.43
41.27908,S,41.27908,0.1602435,3.533253,0.4984531,0.4983897,0,61.98111,0.5905344,0.5902359,74.88808,96.40492,4.072461,-31.9014944446625,-31.89972,-0.3364695,166.044395941405,14.4278,142.4725,8.518039,5.782474,31293.28,6780.855
41.28908,S,41.28908,0.1602133,3.532709,0.4984524,0.4983245,0,61.98111,0.5903059,0.5899354,74.88808,96.40492,4.072461,-31.9008866836936,-31.89912,-0.3357297,166.01359225662,14.10881,142.4691,8.407922,5.655599,31293.42,6782.28
41.29908,S,41.29908,0.1601836,3.532082,0.49845,0.4982477,0,61.98111,0.59008,0.589626,74.88808,96.40492,4.072461,-31.900288935886,-31.89853,-0.3349896,165.983396797819,13.78983,142.4657,8.297685,5.528666,31293.56,6783.705
41.30907,S,41.30907,0.1601546,3.531378,0.4984458,0.4981593,0,61.98111,0.5898563,0.5893078,74.88808,96.40492,4.072461,-31.8996911986739,-31.89794,-0.3342489,165.953915486671,13.47085,142.4624,8.187327,5.40167,31293.69,6785.129
41.31907,S,41.31907,0.1601262,3.53059,0.49844,0.4980599,0,61.98111,0.5896365,0.5889819,74.88808,96.40492,4.072461,-31.8991034820083,-31.89736,-0.3335086,165.925043014659,13.15188,142.4591,8.076851,5.274617,31293.82,6786.554
41.32907,S,41.32907,0.1600985,3.52972,0.4984324,0.4979488,0,61.98111,0.5894184,0.5886457,74.88808,96.40492,4.072461,-31.8985257733513,-31.89679,-0.3327675,165.89676365537,12.83291,142.4558,7.966255,5.147508,31293.95,6787.979
41.33907,S,41.33907,0.1600713,3.528766,0.4984231,0.4978262,0,61.98111,0.5892028,0.5883009,74.88808,96.40492,4.072461,-31.8979480785125,-31.89622,-0.3320261,165.86910889813,12.51395,142.4525,7.855542,5.020345,31294.08,6789.403
41.34907,S,41.34907,0.1600447,3.527731,0.4984121,0.4976918,0,61.98111,0.5889899,0.5879468,74.88808,96.40492,4.072461,-31.8973803990515,-31.89566,-0.3312846,165.842063043978,12.19499,142.4492,7.744711,4.893126,31294.2,6790.828
41.35907,S,41.35907,0.1600186,3.52661,0.4983995,0.4975461,0,61.98111,0.5887791,0.5875836,74.88808,96.40492,4.072461,-31.8968127313751,-31.8951,-0.3305426,165.815627107085,11.87604,142.4459,7.633763,4.765858,31294.32,6792.252
41.36906,S,41.36906,0.1599932,3.525406,0.498385,0.4973882,0,61.98111,0.588571,0.5872106,74.88808,96.40492,4.072461,-31.8962650785856,-31.89456,-0.3298005,165.789785402735,11.55709,142.4426,7.522697,4.638536,31294.43,6793.676
41.37906,S,41.37906,0.1599683,3.524116,0.4983689,0.4972188,0,61.98111,0.5883653,0.586829,74.88808,96.40492,4.072461,-31.8957174407378,-31.89402,-0.3290582,165.764569335076,11.23815,142.4393,7.411514,4.511167,31294.55,6795.101
41.38906,S,41.38906,0.1599441,3.52274,0.4983509,0.4970372,0,61.98111,0.5881617,0.586437,74.88808,96.40492,4.072461,-31.8951698168171,-31.89348,-0.3283156,165.739963905386,10.91922,142.436,7.300215,4.383751,31294.66,6796.525
41.39906,S,41.39906,0.1599204,3.521279,0.4983312,0.4968435,0,61.98111,0.5879607,0.5860357,74.88808,96.40492,4.072461,-31.8946422088715,-31.89296,-0.327573,165.715953460726,10.60029,142.4327,7.1888,4.256286,31294.76,6797.949
41.40906,S,41.40906,0.1598973,3.519731,0.4983098,0.496638,0,61.98111,0.5877625,0.5856253,74.88808,96.40492,4.072461,-31.8941146189909,-31.89244,-0.3268305,165.692569339945,10.28137,142.4294,7.077271,4.128776,31294.87,6799.374
41.41906,S,41.41906,0.1598748,3.518099,0.4982866,0.4964203,0,61.98111,0.587566,0.5852045,74.88808,96.40492,4.072461,-31.8935870430795,-31.89192,-0.3260877,165.669795977212,9.962451,142.4261,6.965625,4.00122,31294.96,6800.798
41.42905,S,41.42905,0.1598529,3.516383,0.4982616,0.4961907,0,61.98111,0.5873723,0.5847751,74.88808,96.40492,4.072461,-31.8930694836991,-31.89141,-0.3253449,165.647725248977,9.643537,142.4229,6.853866,3.873618,31295.06,6802.222
41.43905,S,41.43905,0.1598317,3.514577,0.4982349,0.4959494,0,61.98111,0.5871814,0.5843358,74.88808,96.40492,4.072461,-31.8925619449286,-31.89091,-0.3246025,165.626174586884,9.324628,142.4196,6.741992,3.745976,31295.15,6803.646
