UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Dec 08 2024 18:27:36.000 UTC,1733700456.0,536.9,39.07604,-75.87094,27,3,12,-19,96,1,2,16,4,-61,3.842,474.9,TRUE,TRUE,FALSE,2620.1578
Dec 08 2024 18:27:37.000 UTC,1733700457.0,517.5,39.07605,-75.87089,27,3,13,-19,70,1,3,15,5,-50,3.838,455.5,TRUE,TRUE,FALSE,2624.7554
Dec 08 2024 18:27:38.000 UTC,1733700458.0,498.4,39.07605,-75.87086,27,3,8,-19,97,1,1,15,6,-46,3.838,436.4,TRUE,TRUE,FALSE,2627.5950
Dec 08 2024 18:27:39.000 UTC,1733700459.0,479.3,39.07605,-75.87082,27,3,14,-19,97,1,1,17,5,-51,3.841,417.3,TRUE,TRUE,FALSE,2633.9399
Dec 08 2024 18:27:40.000 UTC,1733700460.0,459.9,39.07604,-75.87076,27,3,20,-18,101,1,3,13,6,-50,3.841,397.9,TRUE,TRUE,FALSE,2645.8656
Dec 08 2024 18:27:41.000 UTC,1733700461.0,441.4,39.07603,-75.87069,26,3,19,-19,100,1,2,15,5,-53,3.841,379.4,TRUE,TRUE,FALSE,2658.9033
Dec 08 2024 18:27:42.000 UTC,1733700462.0,420.8,39.07602,-75.87062,27,3,20,-21,100,1,2,14,7,-56,3.843,358.8,TRUE,TRUE,FALSE,2670.8106
Dec 08 2024 18:27:43.000 UTC,1733700463.0,399.5,39.07601,-75.87054,27,3,24,-20,93,1,3,13,7,-58,3.843,337.5,TRUE,TRUE,FALSE,2686.1602
Dec 08 2024 18:27:44.000 UTC,1733700464.0,379.4,39.07600,-75.87045,27,3,22,-20,99,1,2,15,6,-54,3.844,317.4,TRUE,TRUE,FALSE,2699.2277
Dec 08 2024 18:27:45.000 UTC,1733700465.0,358.6,39.07599,-75.87038,27,3,21,-21,103,1,2,14,7,-51,3.844,296.6,TRUE,TRUE,FALSE,2713.8508
Dec 08 2024 18:27:46.000 UTC,1733700466.0,337.5,39.07598,-75.87032,27,3,16,-20,105,1,1,15,7,-52,3.844,275.5,TRUE,TRUE,FALSE,2727.3479
Dec 08 2024 18:27:47.000 UTC,1733700467.0,317.1,39.07597,-75.87026,27,3,17,-20,102,1,3,15,5,-57,3.844,255.1,TRUE,TRUE,FALSE,2738.6963
Dec 08 2024 18:27:48.000 UTC,1733700468.0,295.6,39.07595,-75.87019,27,3,23,-22,96,1,3,15,4,-61,3.844,233.6,TRUE,TRUE,FALSE,2752.3291
Dec 08 2024 18:27:49.000 UTC,1733700469.0,273.7,39.07595,-75.87010,27,3,23,-22,91,1,2,15,6,-55,3.844,211.7,TRUE,TRUE,FALSE,2767.0668
Dec 08 2024 18:27:50.000 UTC,1733700470.0,251.7,39.07595,-75.87004,27,3,13,-22,105,1,2,14,7,-46,3.843,189.7,TRUE,TRUE,FALSE,2777.3777
Dec 08 2024 18:27:51.000 UTC,1733700471.0,230.8,39.07594,-75.86999,27,3,17,-19,96,1,3,11,9,-53,3.843,168.8,TRUE,TRUE,FALSE,2788.9620
Dec 08 2024 18:27:52.000 UTC,1733700472.0,211.1,39.07593,-75.86993,27,3,19,-19,97,1,3,16,3,-49,3.818,149.1,TRUE,TRUE,FALSE,2799.3956
Dec 08 2024 18:27:53.000 UTC,1733700473.0,190.9,39.07592,-75.86986,27,3,17,-21,96,1,2,14,6,-48,3.818,128.9,TRUE,TRUE,FALSE,2812.2400
Dec 08 2024 18:27:54.000 UTC,1733700474.0,169.6,39.07592,-75.86980,27,3,20,-21,88,1,2,12,9,-46,3.818,107.6,TRUE,TRUE,FALSE,2822.8150
Dec 08 2024 18:27:55.000 UTC,1733700475.0,148.5,39.07592,-75.86972,27,3,20,-20,89,1,3,11,9,-50,3.841,86.5,TRUE,TRUE,FALSE,2833.5115
Dec 08 2024 18:27:56.000 UTC,1733700476.0,128.8,39.07592,-75.86964,27,3,20,-19,99,1,2,14,7,-49,3.841,66.8,TRUE,TRUE,FALSE,2846.6482
Dec 08 2024 18:27:57.000 UTC,1733700477.0,112.8,39.07591,-75.86958,27,3,19,-13,97,1,1,17,5,-52,3.843,50.8,TRUE,TRUE,FALSE,2860.9832
Dec 08 2024 18:27:58.000 UTC,1733700478.0,99.9,39.07590,-75.86951,27,3,15,-13,97,1,1,12,10,-53,3.843,37.9,TRUE,TRUE,FALSE,2873.0142
Dec 08 2024 18:27:59.000 UTC,1733700479.0,85.2,39.07590,-75.86947,27,3,12,-15,94,1,3,12,8,-50,3.837,23.2,TRUE,TRUE,FALSE,2880.3527
Dec 08 2024 18:28:00.000 UTC,1733700480.0,69.7,39.07590,-75.86942,27,3,10,-15,90,1,2,13,8,-53,3.837,7.7,TRUE,TRUE,FALSE,2888.8756
Dec 08 2024 18:28:01.000 UTC,1733700481.0,54.6,39.07590,-75.86939,27,3,9,-15,84,1,2,14,6,-64,3.837,-7.4,TRUE,TRUE,FALSE,2892.6714
Dec 08 2024 18:28:02.000 UTC,1733700482.0,45.4,39.07590,-75.86936,27,3,2,1,58,1,0,3,18,-72,3.837,-16.6,TRUE,TRUE,TRUE,2897.6295
Dec 08 2024 18:28:03.000 UTC,1733700483.0,45.5,39.07590,-75.86936,27,3,0,0,-135,1,0,16,7,-72,3.837,-16.5,TRUE,TRUE,TRUE,2897.6295
Dec 08 2024 18:28:04.000 UTC,1733700484.0,45.4,39.07590,-75.86936,27,3,0,0,45,1,0,15,8,-72,3.838,-16.6,TRUE,TRUE,TRUE,2897.6295
Dec 08 2024 18:28:05.000 UTC,1733700485.0,45.4,39.07590,-75.86935,27,3,0,0,129,1,0,15,8,-72,3.838,-16.6,TRUE,TRUE,TRUE,2898.8718
Dec 08 2024 18:28:06.000 UTC,1733700486.0,45.4,39.07590,-75.86935,27,3,0,0,102,1,0,16,7,-72,3.837,-16.6,TRUE,TRUE,TRUE,2898.8718
