UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Jun 19 2024 21:46:50.000 UTC,1718855210.0,13761.8,32.92947,-106.89572,17,3,31,-111,-9,3,0,7,7,-68,4.046,9190.8,TRUE,TRUE,FALSE,6056.9529
Jun 19 2024 21:46:51.000 UTC,1718855211.0,13649.8,32.92955,-106.89572,17,3,32,-107,4,3,0,5,11,-68,4.046,9078.8,TRUE,TRUE,FALSE,6039.3373
Jun 19 2024 21:46:52.000 UTC,1718855212.0,13537.8,32.92963,-106.89571,17,3,28,-116,6,3,0,5,10,-60,4.046,8966.8,TRUE,TRUE,FALSE,6024.7322
Jun 19 2024 21:46:53.000 UTC,1718855213.0,13419.3,32.92971,-106.89568,17,3,34,-111,20,3,0,8,8,-60,4.046,8848.3,TRUE,TRUE,FALSE,6012.9607
Jun 19 2024 21:46:54.000 UTC,1718855214.0,13306.6,32.92981,-106.89565,17,3,39,-108,11,3,0,8,6,-60,4.046,8735.6,TRUE,TRUE,FALSE,6000.9949
Jun 19 2024 21:46:55.000 UTC,1718855215.0,13194.3,32.92993,-106.89564,17,3,41,-116,-2,3,0,4,12,-60,4.046,8623.3,TRUE,TRUE,FALSE,5978.3979
Jun 19 2024 21:46:56.000 UTC,1718855216.0,13082.6,32.93005,-106.89563,17,3,43,-105,-7,3,0,9,6,-60,4.046,8511.6,TRUE,TRUE,FALSE,5955.2032
Jun 19 2024 21:46:57.000 UTC,1718855217.0,12975.0,32.93015,-106.89565,17,3,42,-105,0,3,0,9,6,-58,4.046,8404.0,TRUE,TRUE,FALSE,5929.6885
Jun 19 2024 21:46:58.000 UTC,1718855218.0,12865.5,32.93026,-106.89565,16,3,40,-114,-5,3,0,7,7,-58,4.046,8294.5,TRUE,TRUE,FALSE,5905.7645
Jun 19 2024 21:46:59.000 UTC,1718855219.0,12753.0,32.93037,-106.89565,15,3,39,-106,-9,3,0,5,7,-58,4.046,8182.0,TRUE,TRUE,FALSE,5880.8989
Jun 19 2024 21:47:00.000 UTC,1718855220.0,12646.0,32.93047,-106.89565,16,3,34,-106,7,3,0,6,7,-61,4.045,8075.0,TRUE,TRUE,FALSE,5862.0532
Jun 19 2024 21:47:01.000 UTC,1718855221.0,12537.5,32.93058,-106.89566,17,3,50,-108,-8,3,0,1,12,-61,4.045,7966.5,TRUE,TRUE,FALSE,5836.7373
Jun 19 2024 21:47:02.000 UTC,1718855222.0,12427.6,32.93071,-106.89567,16,3,46,-109,0,3,0,7,8,-61,4.046,7856.6,TRUE,TRUE,FALSE,5807.7692
Jun 19 2024 21:47:03.000 UTC,1718855223.0,12319.1,32.93084,-106.89566,15,3,40,-109,0,3,0,6,7,-61,4.046,7748.1,TRUE,TRUE,FALSE,5784.5085
Jun 19 2024 21:47:04.000 UTC,1718855224.0,12206.4,32.93096,-106.89566,16,3,50,-110,1,3,0,3,11,-61,4.046,7635.4,TRUE,TRUE,FALSE,5760.3055
Jun 19 2024 21:47:05.000 UTC,1718855225.0,12090.6,32.93110,-106.89565,16,3,49,-112,7,3,0,6,9,-61,4.046,7519.6,TRUE,TRUE,FALSE,5736.0908
Jun 19 2024 21:47:06.000 UTC,1718855226.0,11980.3,32.93123,-106.89562,16,3,51,-112,8,3,0,6,9,-61,4.046,7409.3,TRUE,TRUE,FALSE,5718.1519
Jun 19 2024 21:47:07.000 UTC,1718855227.0,11867.1,32.93135,-106.89560,17,3,45,-114,13,3,0,8,7,-61,4.046,7296.1,TRUE,TRUE,FALSE,5700.0420
Jun 19 2024 21:47:08.000 UTC,1718855228.0,11750.1,32.93148,-106.89555,17,3,45,-114,23,3,0,7,9,-61,4.045,7179.1,TRUE,TRUE,FALSE,5690.9959
Jun 19 2024 21:47:09.000 UTC,1718855229.0,11631.0,32.93160,-106.89548,17,3,45,-121,23,3,0,8,7,-59,4.045,7060.0,TRUE,TRUE,FALSE,5684.3487
Jun 19 2024 21:47:10.000 UTC,1718855230.0,11508.2,32.93171,-106.89541,17,3,46,-121,28,3,0,7,9,-59,4.046,6937.2,TRUE,TRUE,FALSE,5683.5494
Jun 19 2024 21:47:11.000 UTC,1718855231.0,11382.3,32.93182,-106.89534,17,3,44,-125,31,3,0,7,9,-56,4.046,6811.3,TRUE,TRUE,FALSE,5681.8030
Jun 19 2024 21:47:12.000 UTC,1718855232.0,11255.7,32.93192,-106.89527,17,3,39,-127,33,3,0,5,10,-56,4.046,6684.7,TRUE,TRUE,FALSE,5683.1274
Jun 19 2024 21:47:13.000 UTC,1718855233.0,11125.4,32.93201,-106.89520,17,3,36,-127,27,3,0,3,12,-61,4.046,6554.4,TRUE,TRUE,FALSE,5686.0800
Jun 19 2024 21:47:14.000 UTC,1718855234.0,11001.4,32.93210,-106.89516,17,3,36,-117,22,3,0,1,15,-61,4.046,6430.4,TRUE,TRUE,FALSE,5681.7910
Jun 19 2024 21:47:15.000 UTC,1718855235.0,10887.3,32.93220,-106.89510,16,3,45,-108,39,3,0,6,10,-61,4.046,6316.3,TRUE,TRUE,FALSE,5681.8798
Jun 19 2024 21:47:16.000 UTC,1718855236.0,10777.6,32.93230,-106.89500,16,3,49,-103,40,3,0,4,11,-61,4.046,6206.6,TRUE,TRUE,FALSE,5691.9744
Jun 19 2024 21:47:17.000 UTC,1718855237.0,10674.5,32.93238,-106.89489,16,3,44,-107,47,3,0,6,8,-55,4.046,6103.5,TRUE,TRUE,FALSE,5706.4247
Jun 19 2024 21:47:18.000 UTC,1718855238.0,10560.8,32.93246,-106.89480,16,3,35,-118,44,3,1,4,8,-55,4.045,5989.8,TRUE,TRUE,FALSE,5718.2706
Jun 19 2024 21:47:19.000 UTC,1718855239.0,10442.5,32.93253,-106.89473,16,3,21,-116,31,3,0,4,11,-55,4.045,5871.5,TRUE,TRUE,FALSE,5727.1728
Jun 19 2024 21:47:20.000 UTC,1718855240.0,10328.1,32.93258,-106.89470,15,3,22,-115,23,3,0,7,6,-56,4.046,5757.1,TRUE,TRUE,FALSE,5726.3335
Jun 19 2024 21:47:21.000 UTC,1718855241.0,10214.8,32.93263,-106.89466,16,3,21,-106,56,3,0,7,8,-68,4.046,5643.8,TRUE,TRUE,FALSE,5729.5144
Jun 19 2024 21:47:22.000 UTC,1718855242.0,10107.0,32.93269,-106.89461,16,3,31,-104,41,3,0,7,8,-68,4.046,5536.0,TRUE,TRUE,FALSE,5735.1713
Jun 19 2024 21:47:23.000 UTC,1718855243.0,9998.4,32.93275,-106.89453,16,3,31,-110,40,3,0,3,10,-68,4.046,5427.4,TRUE,TRUE,FALSE,5745.4966
Jun 19 2024 21:47:24.000 UTC,1718855244.0,9891.5,32.93283,-106.89446,16,3,34,-111,36,3,0,4,10,-68,4.046,5320.5,TRUE,TRUE,FALSE,5753.2994
Jun 19 2024 21:47:25.000 UTC,1718855245.0,9780.6,32.93290,-106.89440,16,3,27,-111,37,3,0,4,10,-59,4.046,5209.6,TRUE,TRUE,FALSE,5759.7464
Jun 19 2024 21:47:26.000 UTC,1718855246.0,9669.1,32.93298,-106.89434,16,3,35,-112,32,3,0,6,8,-59,4.046,5098.1,TRUE,TRUE,FALSE,5764.6320
Jun 19 2024 21:47:27.000 UTC,1718855247.0,9558.6,32.93305,-106.89428,16,3,31,-110,35,3,0,5,10,-64,4.046,4987.6,TRUE,TRUE,FALSE,5770.8563
Jun 19 2024 21:47:28.000 UTC,1718855248.0,9444.1,32.93313,-106.89423,16,3,35,-117,26,3,0,7,8,-64,4.045,4873.1,TRUE,TRUE,FALSE,5773.9943
Jun 19 2024 21:47:29.000 UTC,1718855249.0,9332.2,32.93321,-106.89417,16,3,34,-108,32,3,0,6,10,-64,4.045,4761.2,TRUE,TRUE,FALSE,5776.7729
Jun 19 2024 21:47:30.000 UTC,1718855250.0,9223.0,32.93328,-106.89412,16,3,23,-105,39,3,0,7,8,-66,4.046,4652.0,TRUE,TRUE,FALSE,5782.4850
Jun 19 2024 21:47:31.000 UTC,1718855251.0,9114.5,32.93333,-106.89405,16,3,28,-108,57,3,0,5,10,-66,4.046,4543.5,TRUE,TRUE,FALSE,5794.8064
Jun 19 2024 21:47:32.000 UTC,1718855252.0,9010.4,32.93338,-106.89397,16,3,31,-109,40,3,0,4,11,-66,4.045,4439.4,TRUE,TRUE,FALSE,5808.8594
Jun 19 2024 21:47:33.000 UTC,1718855253.0,8907.8,32.93344,-106.89391,14,3,31,-105,35,3,0,6,7,-66,4.045,4336.8,TRUE,TRUE,FALSE,5818.1815
Jun 19 2024 21:47:34.000 UTC,1718855254.0,8798.8,32.93351,-106.89386,15,3,31,-115,22,3,0,4,10,-66,4.047,4227.8,TRUE,TRUE,FALSE,5823.3666
Jun 19 2024 21:47:35.000 UTC,1718855255.0,8684.4,32.93359,-106.89381,16,3,29,-111,29,3,0,4,11,-66,4.047,4113.4,TRUE,TRUE,FALSE,5828.1984
Jun 19 2024 21:47:36.000 UTC,1718855256.0,8573.3,32.93365,-106.89376,16,3,29,-105,26,3,0,1,14,-66,4.045,4002.3,TRUE,TRUE,FALSE,5833.0607
Jun 19 2024 21:47:37.000 UTC,1718855257.0,8457.3,32.93374,-106.89376,17,3,39,-128,-17,3,0,1,13,-66,4.045,3886.3,TRUE,TRUE,FALSE,5820.9302
Jun 19 2024 21:47:38.000 UTC,1718855258.0,8333.2,32.93381,-106.89379,17,3,22,-117,-30,3,0,7,9,-66,4.045,3762.2,TRUE,TRUE,FALSE,5803.2030
Jun 19 2024 21:47:39.000 UTC,1718855259.0,8219.8,32.93386,-106.89383,17,3,16,-110,-18,3,0,8,8,-66,4.045,3648.8,TRUE,TRUE,FALSE,5785.8274
Jun 19 2024 21:47:40.000 UTC,1718855260.0,8113.0,32.93392,-106.89385,17,3,22,-114,-30,3,0,1,14,-66,4.045,3542.0,TRUE,TRUE,FALSE,5771.3839
Jun 19 2024 21:47:41.000 UTC,1718855261.0,7991.0,32.93398,-106.89389,16,3,29,-121,-50,3,0,3,13,-66,4.045,3420.0,TRUE,TRUE,FALSE,5753.1029
Jun 19 2024 21:47:42.000 UTC,1718855262.0,7876.3,32.93404,-106.89394,16,3,30,-112,-20,3,0,6,9,-67,4.046,3305.3,TRUE,TRUE,FALSE,5731.7038
Jun 19 2024 21:47:43.000 UTC,1718855263.0,7768.8,32.93414,-106.89397,17,3,39,-108,-24,3,0,11,6,-67,4.046,3197.8,TRUE,TRUE,FALSE,5708.2557
Jun 19 2024 21:47:44.000 UTC,1718855264.0,7656.3,32.93423,-106.89403,16,3,35,-110,-17,3,0,4,11,-67,4.046,3085.3,TRUE,TRUE,FALSE,5681.5017
Jun 19 2024 21:47:45.000 UTC,1718855265.0,7545.3,32.93433,-106.89404,16,3,36,-109,-2,3,0,6,9,-67,4.046,2974.3,TRUE,TRUE,FALSE,5667.6354
Jun 19 2024 21:47:46.000 UTC,1718855266.0,7433.9,32.93444,-106.89404,17,3,42,-113,11,3,0,10,6,-67,4.046,2862.9,TRUE,TRUE,FALSE,5654.3427
Jun 19 2024 21:47:47.000 UTC,1718855267.0,7315.6,32.93456,-106.89400,17,3,48,-116,13,3,0,4,11,-67,4.046,2744.6,TRUE,TRUE,FALSE,5651.0589
Jun 19 2024 21:47:48.000 UTC,1718855268.0,7198.8,32.93467,-106.89398,17,3,35,-115,0,3,0,7,8,-67,4.045,2627.8,TRUE,TRUE,FALSE,5642.7805
Jun 19 2024 21:47:49.000 UTC,1718855269.0,7083.5,32.93475,-106.89398,17,3,24,-117,6,3,0,7,9,-67,4.045,2512.5,TRUE,TRUE,FALSE,5634.1652
Jun 19 2024 21:47:50.000 UTC,1718855270.0,6967.1,32.93481,-106.89397,15,3,23,-115,0,3,0,2,11,-69,4.047,2396.1,TRUE,TRUE,FALSE,5629.1689
Jun 19 2024 21:47:51.000 UTC,1718855271.0,6855.7,32.93488,-106.89396,16,3,22,-108,18,3,0,5,10,-69,4.047,2284.7,TRUE,TRUE,FALSE,5626.5005
Jun 19 2024 21:47:52.000 UTC,1718855272.0,6745.7,32.93494,-106.89394,16,3,25,-107,2,3,0,3,11,-59,4.045,2174.7,TRUE,TRUE,FALSE,5623.5238
Jun 19 2024 21:47:53.000 UTC,1718855273.0,6638.1,32.93500,-106.89394,15,3,15,-112,0,3,0,5,10,-59,4.045,2067.1,TRUE,TRUE,FALSE,5620.0447
Jun 19 2024 21:47:54.000 UTC,1718855274.0,6525.3,32.93504,-106.89396,16,3,11,-107,-26,3,0,2,13,-59,4.046,1954.3,TRUE,TRUE,FALSE,5609.2852
Jun 19 2024 21:47:55.000 UTC,1718855275.0,6417.1,32.93507,-106.89397,16,3,17,-110,-18,3,0,2,12,-59,4.046,1846.1,TRUE,TRUE,FALSE,5600.7885
Jun 19 2024 21:47:56.000 UTC,1718855276.0,6301.0,32.93512,-106.89398,16,3,18,-116,0,3,0,10,5,-58,4.046,1730.0,TRUE,TRUE,FALSE,5593.3683
Jun 19 2024 21:47:57.000 UTC,1718855277.0,6179.6,32.93519,-106.89397,17,3,23,-117,5,3,0,6,10,-58,4.046,1608.6,TRUE,TRUE,FALSE,5588.5294
Jun 19 2024 21:47:58.000 UTC,1718855278.0,6062.3,32.93524,-106.89398,17,3,18,-120,-31,3,0,0,15,-70,4.046,1491.3,TRUE,TRUE,FALSE,5581.2330
Jun 19 2024 21:47:59.000 UTC,1718855279.0,5941.5,32.93528,-106.89400,17,3,19,-119,-17,3,0,6,9,-70,4.046,1370.5,TRUE,TRUE,FALSE,5570.6394
Jun 19 2024 21:48:00.000 UTC,1718855280.0,5824.3,32.93533,-106.89401,17,3,20,-112,-13,3,0,8,7,-66,4.044,1253.3,TRUE,TRUE,FALSE,5563.8077
Jun 19 2024 21:48:01.000 UTC,1718855281.0,5710.7,32.93537,-106.89405,15,3,13,-115,-32,3,0,1,13,-66,4.044,1139.7,TRUE,TRUE,FALSE,5548.0127
Jun 19 2024 21:48:02.000 UTC,1718855282.0,5591.7,32.93542,-106.89405,16,3,17,-118,4,3,0,3,12,-66,4.045,1020.7,TRUE,TRUE,FALSE,5543.1402
Jun 19 2024 21:48:03.000 UTC,1718855283.0,5471.5,32.93547,-106.89404,16,3,19,-106,-11,3,0,5,10,-78,4.045,900.5,TRUE,TRUE,FALSE,5542.4655
Jun 19 2024 21:48:04.000 UTC,1718855284.0,5374.2,32.93552,-106.89404,17,3,15,-88,-14,3,0,7,9,-65,4.045,803.2,TRUE,TRUE,FALSE,5535.4537
Jun 19 2024 21:48:05.000 UTC,1718855285.0,5286.8,32.93556,-106.89406,15,3,11,-83,-28,3,0,7,7,-65,4.045,715.8,TRUE,TRUE,FALSE,5527.3148
Jun 19 2024 21:48:06.000 UTC,1718855286.0,5201.9,32.93560,-106.89407,16,3,13,-83,1,3,0,3,12,-70,4.047,630.9,TRUE,TRUE,FALSE,5521.4633
Jun 19 2024 21:48:07.000 UTC,1718855287.0,5139.1,32.93564,-106.89404,16,3,25,-42,-35,3,0,1,11,-61,4.047,568.1,TRUE,TRUE,FALSE,5524.3350
Jun 19 2024 21:48:08.000 UTC,1718855288.0,5102.6,32.93567,-106.89407,16,3,5,-33,49,3,0,7,7,-61,4.045,531.6,TRUE,TRUE,FALSE,5513.1683
Jun 19 2024 21:48:09.000 UTC,1718855289.0,5075.9,32.93571,-106.89410,16,3,26,-32,-42,3,0,4,10,-61,4.045,504.9,TRUE,TRUE,FALSE,5502.5218
Jun 19 2024 21:48:10.000 UTC,1718855290.0,5049.9,32.93575,-106.89413,15,3,15,-29,5,3,0,2,11,-61,4.046,478.9,TRUE,TRUE,FALSE,5487.3757
Jun 19 2024 21:48:11.000 UTC,1718855291.0,5028.6,32.93578,-106.89412,15,3,9,-19,28,3,0,2,9,-61,4.046,457.6,TRUE,TRUE,FALSE,5489.4941
Jun 19 2024 21:48:12.000 UTC,1718855292.0,5006.6,32.93579,-106.89411,14,3,10,-19,27,3,0,4,8,-61,4.045,435.6,TRUE,TRUE,FALSE,5490.3900
Jun 19 2024 21:48:13.000 UTC,1718855293.0,4988.3,32.93582,-106.89409,16,3,15,-17,14,3,0,5,9,-61,4.045,417.3,TRUE,TRUE,FALSE,5494.4696
Jun 19 2024 21:48:14.000 UTC,1718855294.0,4971.2,32.93585,-106.89409,15,3,6,-22,-4,3,0,6,9,-61,4.046,400.2,TRUE,TRUE,FALSE,5491.7691
Jun 19 2024 21:48:15.000 UTC,1718855295.0,4949.8,32.93587,-106.89408,15,3,3,-23,31,3,0,7,8,-61,4.046,378.8,TRUE,TRUE,FALSE,5492.6968
Jun 19 2024 21:48:16.000 UTC,1718855296.0,4931.2,32.93587,-106.89409,16,3,4,-17,-34,3,0,6,8,-61,4.045,360.2,TRUE,TRUE,FALSE,5489.7576
Jun 19 2024 21:48:17.000 UTC,1718855297.0,4913.6,32.93590,-106.89409,16,3,12,-21,-1,3,0,6,8,-61,4.045,342.6,TRUE,TRUE,FALSE,5487.7582
Jun 19 2024 21:48:18.000 UTC,1718855298.0,4894.9,32.93594,-106.89411,16,3,15,-19,-46,3,0,4,9,-54,4.045,323.9,TRUE,TRUE,FALSE,5477.6352
Jun 19 2024 21:48:19.000 UTC,1718855299.0,4874.5,32.93596,-106.89416,15,3,17,-20,-46,3,0,7,7,-54,4.045,303.5,TRUE,TRUE,FALSE,5462.0275
Jun 19 2024 21:48:20.000 UTC,1718855300.0,4854.4,32.93600,-106.89420,14,3,20,-18,-46,3,0,5,7,-54,4.046,283.4,TRUE,TRUE,FALSE,5447.3930
Jun 19 2024 21:48:21.000 UTC,1718855301.0,4834.2,32.93603,-106.89425,17,3,21,-20,-38,3,0,6,10,-55,4.046,263.2,TRUE,TRUE,FALSE,5428.5532
Jun 19 2024 21:48:22.000 UTC,1718855302.0,4812.7,32.93609,-106.89429,15,3,27,-24,-20,3,0,8,6,-51,4.046,241.7,TRUE,TRUE,FALSE,5412.0393
Jun 19 2024 21:48:23.000 UTC,1718855303.0,4790.1,32.93615,-106.89433,16,3,27,-23,-38,3,0,9,5,-54,4.046,219.1,TRUE,TRUE,FALSE,5393.6279
Jun 19 2024 21:48:24.000 UTC,1718855304.0,4764.3,32.93622,-106.89437,16,3,30,-25,-4,3,0,4,10,-59,4.045,193.3,TRUE,TRUE,FALSE,5376.3148
Jun 19 2024 21:48:25.000 UTC,1718855305.0,4739.4,32.93629,-106.89437,17,3,19,-26,1,3,0,8,7,-54,4.045,168.4,TRUE,TRUE,FALSE,5370.8187
Jun 19 2024 21:48:26.000 UTC,1718855306.0,4717.0,32.93635,-106.89437,17,3,25,-21,3,3,0,5,11,-54,4.046,146.0,TRUE,TRUE,FALSE,5366.0268
Jun 19 2024 21:48:27.000 UTC,1718855307.0,4693.9,32.93641,-106.89435,17,3,11,-25,19,3,0,6,10,-58,4.046,122.9,TRUE,TRUE,FALSE,5368.7667
Jun 19 2024 21:48:28.000 UTC,1718855308.0,4671.8,32.93643,-106.89435,17,3,16,-21,19,3,0,8,8,-58,4.044,100.8,TRUE,TRUE,FALSE,5366.7346
Jun 19 2024 21:48:29.000 UTC,1718855309.0,4655.0,32.93648,-106.89433,16,3,19,-17,30,3,0,5,10,-58,4.044,84.0,TRUE,TRUE,FALSE,5369.8737
Jun 19 2024 21:48:30.000 UTC,1718855310.0,4638.2,32.93651,-106.89431,17,3,9,-15,-9,3,0,6,9,-58,4.044,67.2,TRUE,TRUE,FALSE,5372.1917
Jun 19 2024 21:48:31.000 UTC,1718855311.0,4621.4,32.93653,-106.89432,17,3,7,-18,9,3,0,6,10,-58,4.044,50.4,TRUE,TRUE,FALSE,5368.4990
Jun 19 2024 21:48:32.000 UTC,1718855312.0,4604.8,32.93655,-106.89432,17,3,10,-16,-12,3,0,8,8,-58,4.045,33.8,TRUE,TRUE,FALSE,5366.8277
Jun 19 2024 21:48:33.000 UTC,1718855313.0,4589.7,32.93657,-106.89433,17,3,10,-7,-52,3,0,6,9,-58,4.045,18.7,TRUE,TRUE,FALSE,5360.8599
Jun 19 2024 21:48:34.000 UTC,1718855314.0,4588.0,32.93658,-106.89433,17,3,0,-1,28,3,0,7,6,-58,4.045,17.0,TRUE,TRUE,TRUE,5360.5840
Jun 19 2024 21:48:35.000 UTC,1718855315.0,4590.0,32.93658,-106.89433,17,3,0,0,-43,3,0,8,6,-58,4.045,19.0,TRUE,TRUE,TRUE,5360.5840
Jun 19 2024 21:48:36.000 UTC,1718855316.0,4590.8,32.93658,-106.89433,17,3,0,0,5,3,0,8,6,-58,4.045,19.8,TRUE,TRUE,TRUE,5360.5840
Jun 19 2024 21:48:37.000 UTC,1718855317.0,4590.7,32.93658,-106.89433,17,3,0,0,3,3,0,9,6,-58,4.045,19.7,TRUE,TRUE,TRUE,5360.5840
