#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10090, 4,     1.10, 3,   boost,   81.68,  84498.00, 1505.59,  117.91,  129.34, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.11, 3,   boost,   81.46,  84498.00, 1505.59,  117.91,  130.15, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.12, 3,   boost,   81.23,  84489.00, 1506.46,  118.78,  130.96, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.13, 3,   boost,   81.00,  84476.00, 1507.71,  120.04,  131.77, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.14, 3,   boost,   80.78,  84454.00, 1509.84,  122.16,  132.57, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.15, 3,   boost,   80.56,  84445.00, 1510.70,  123.03,  133.37, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.16, 3,   boost,   80.34,  84439.00, 1511.28,  123.61,  134.17, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.17, 3,   boost,   80.13,  84434.00, 1511.76,  124.09,  134.97, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.18, 3,   boost,   79.92,  84411.00, 1513.98,  126.31,  135.76, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.19, 3,   boost,   79.71,  84394.00, 1515.63,  127.95,  136.55, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.20, 3,   boost,   79.51,  84383.00, 1516.69,  129.01,  137.34, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.21, 3,   boost,   79.31,  84373.00, 1517.65,  129.98,  138.12, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.22, 3,   boost,   79.12,  84373.00, 1517.65,  129.98,  138.91, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.23, 3,   boost,   78.93,  84349.00, 1519.97,  132.29,  139.69, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.24, 3,   boost,   78.75,  84317.00, 1523.06,  135.38,  140.47, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.25, 3,   boost,   78.57,  84308.00, 1523.93,  136.25,  141.24, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.26, 3,   boost,   78.39,  84296.00, 1525.09,  137.41,  142.02, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.27, 3,   boost,   78.23,  84280.00, 1526.63,  138.96,  142.79, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.28, 3,   boost,   78.06,  84275.00, 1527.12,  139.44,  143.56, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.29, 3,   boost,   77.91,  84248.00, 1529.73,  142.05,  144.33, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.30, 3,   boost,   77.76,  84226.00, 1531.85,  144.18,  145.10, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.31, 3,   boost,   77.62,  84223.00, 1532.14,  144.47,  145.86, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.32, 3,   boost,   77.48,  84186.00, 1535.72,  148.05,  146.62, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.33, 3,   boost,   77.35,  84186.00, 1535.72,  148.05,  147.38, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.34, 3,   boost,   77.22,  84187.00, 1535.63,  147.95,  148.14, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.35, 3,   boost,   77.10,  84147.00, 1539.50,  151.82,  148.90, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.36, 3,   boost,   76.99,  84119.00, 1542.20,  154.53,  149.66, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.37, 3,   boost,   76.88,  84113.00, 1542.79,  155.11,  150.42, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.38, 3,   boost,   76.78,  84113.00, 1542.79,  155.11,  151.17, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.39, 3,   boost,   76.69,  84090.00, 1545.01,  157.33,  151.93, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.40, 3,   boost,   76.60,  84075.00, 1546.46,  158.79,  152.69, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.41, 3,   boost,   76.52,  84059.00, 1548.01,  160.34,  153.44, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.42, 3,   boost,   76.45,  84030.00, 1550.82,  163.14,  154.19, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.43, 3,   boost,   76.38,  84028.00, 1551.02,  163.34,  154.94, 44.4, 4.12, 4.15, 4.15
6, 10090, 4,     1.44, 3,   boost,   76.31,  84028.00, 1551.02,  163.34,  155.69, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.45, 3,   boost,   76.26,  84024.00, 1551.40,  163.73,  156.44, 44.4, 4.12, 4.15, 4.14
6, 10090, 4,     1.46, 3,   boost,   76.20,  83989.00, 1554.79,  167.12,  157.19, 44.3, 4.14, 4.14, 4.15
6, 10090, 4,     1.47, 3,   boost,   76.15,  83978.00, 1555.86,  168.18,  157.95, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.48, 3,   boost,   76.11,  83954.00, 1558.19,  170.51,  158.70, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.49, 3,   boost,   76.07,  83951.00, 1558.48,  170.80,  159.45, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.50, 3,   boost,   76.04,  83935.00, 1560.03,  172.35,  160.20, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.51, 3,   boost,   76.01,  83919.00, 1561.58,  173.90,  160.95, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.52, 3,   boost,   75.98,  83895.00, 1563.91,  176.23,  161.70, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.53, 3,   boost,   75.96,  83876.00, 1565.75,  178.07,  162.45, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.54, 3,   boost,   75.93,  83863.00, 1567.01,  179.33,  163.20, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.55, 3,   boost,   75.92,  83863.00, 1567.01,  179.33,  163.96, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.56, 3,   boost,   75.90,  83852.00, 1568.08,  180.40,  164.71, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.57, 3,   boost,   75.88,  83825.00, 1570.70,  183.02,  165.46, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.58, 3,   boost,   75.87,  83805.00, 1572.64,  184.96,  166.21, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.59, 3,   boost,   75.86,  83788.00, 1574.29,  186.61,  166.97, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.60, 3,   boost,   75.85,  83770.00, 1576.04,  188.36,  167.72, 44.3, 4.14, 4.14, 4.14
6, 10090, 4,     1.61, 3,   boost,   75.83,  83758.00, 1577.20,  189.53,  168.48, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.62, 3,   boost,   75.82,  83779.00, 1575.16,  187.49,  169.23, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.63, 3,   boost,   75.81,  83782.00, 1574.87,  187.20,  169.99, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.64, 3,   boost,   75.79,  83772.00, 1575.84,  188.17,  170.75, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.65, 3,   boost,   75.78,  83784.00, 1574.68,  187.00,  171.51, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.66, 3,   boost,   75.76,  83784.00, 1574.68,  187.00,  172.26, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.67, 3,   boost,   75.73,  83752.00, 1577.79,  190.11,  173.02, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.68, 3,   boost,   75.71,  83733.00, 1579.63,  191.95,  173.78, 44.3, 4.14, 4.14, 4.14
