State - Time (s),State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,BMI088andLIS3MDL - AccX,BMI088andLIS3MDL - AccY,BMI088andLIS3MDL - AccZ,BMI088andLIS3MDL - GyroX,BMI088andLIS3MDL - GyroY,BMI088andLIS3MDL - GyroZ,BMI088andLIS3MDL - MagX,BMI088andLIS3MDL - MagY,BMI088andLIS3MDL - MagZ,BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (ft),DPS310 - Alt AGL (ft),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (ft),MS5611 - Alt AGL (ft)
807.629,3,-306.985,-290.501,1623.567,0.001,6.794,-10.381,2.786,-1.938,-0.760,39.0796730,-75.8786877,1609.226,-304.617,-295.820,1628.626,17,9.661,-0.057,-0.273,-3.053,2.173,6.464,-2263.000,559.000,5350.000,-0.352,-0.482,-0.357,0.719,828.218,20.388,1667.850,1627.173,828.570,20.790,1664.402,1629.713
807.729,3,-307.451,-291.167,1623.594,-5.146,1.035,-4.771,-8.272,-4.872,2.239,39.0796620,-75.8786805,1606.828,-305.839,-295.197,1626.228,15,0.201,-15.005,3.484,-0.997,3.611,6.451,-1225.000,2755.000,4944.000,-0.449,-0.207,-0.199,0.846,828.112,20.381,1668.884,1628.207,829.150,20.800,1658.723,1624.034
807.829,3,-311.557,-293.335,1622.751,-15.643,-3.347,-4.872,-15.812,-4.441,-2.635,39.0796515,-75.8786731,1604.495,-307.004,-294.556,1623.895,16,-15.953,-7.757,2.557,1.924,1.877,5.804,-1942.000,5170.000,4380.000,-0.389,-0.016,0.023,0.921,828.427,20.389,1665.803,1625.126,829.540,20.780,1654.907,1620.219
807.929,3,-318.397,-294.821,1620.129,-22.741,-2.021,-8.556,-13.925,0.851,-6.341,39.0796412,-75.8786653,1602.180,-308.148,-293.882,1621.580,16,-12.125,6.558,4.080,1.651,-0.635,5.697,-3739.000,5730.000,4105.000,-0.304,0.065,0.287,0.906,828.676,20.382,1663.364,1622.687,829.580,20.780,1654.516,1619.827
808.029,3,-325.715,-293.014,1614.356,-27.468,5.861,-16.330,-13.474,7.741,-11.468,39.0796306,-75.8786570,1599.772,-309.325,-293.163,1619.172,15,1.832,14.790,4.705,-0.285,-1.310,5.821,-5253.000,4488.000,4194.000,-0.267,0.086,0.547,0.788,829.042,20.394,1659.779,1619.102,830.090,20.790,1649.527,1614.838
808.129,3,-318.114,-292.319,1614.728,-23.900,6.600,-16.118,-4.307,6.046,-6.538,39.0796191,-75.8786481,1597.319,-310.601,-292.393,1616.719,15,4.604,2.909,6.012,-1.121,-0.181,4.508,-5713.000,2463.000,4529.000,-0.195,0.086,0.733,0.646,829.361,20.386,1656.657,1615.980,830.060,20.780,1649.821,1615.132
808.229,3,-318.601,-291.065,1611.145,-22.888,7.742,-16.601,-3.081,5.586,-2.379,39.0796071,-75.8786389,1594.884,-311.934,-291.597,1614.284,17,7.248,0.086,6.587,-0.714,1.487,3.535,-5366.000,1105.000,4810.000,0.051,-0.035,0.854,0.517,829.837,20.385,1652.001,1611.324,830.700,20.800,1643.564,1608.875
808.329,3,-321.344,-289.496,1607.266,-22.111,6.522,-17.125,-3.175,-2.786,-3.782,39.0795947,-75.8786301,1592.568,-313.310,-290.836,1611.968,14,-0.280,4.288,5.976,0.234,2.337,3.296,-4935.000,719.000,5046.000,-0.047,0.026,0.927,0.372,830.024,20.388,1650.173,1609.496,831.050,20.800,1640.144,1605.456
808.429,3,-324.576,-288.642,1602.979,-18.637,1.442,-15.679,1.720,-10.851,-0.343,39.0795819,-75.8786224,1590.340,-314.731,-290.170,1609.740,17,-8.447,10.042,6.177,0.541,1.928,3.170,-4662.000,739.000,5255.000,-0.121,0.093,0.964,0.220,830.318,20.389,1647.302,1606.625,831.390,20.800,1636.823,1602.134
808.529,3,-326.330,-289.352,1599.743,-11.831,-3.750,-12.276,5.655,-9.701,0.828,39.0795694,-75.8786148,1587.983,-316.119,-289.512,1607.383,17,-9.208,11.098,5.595,0.213,0.969,3.390,-4438.000,696.000,5378.000,-0.147,0.132,0.979,0.053,830.528,20.383,1645.249,1604.572,831.280,20.800,1637.897,1603.208
808.629,3,-325.961,-291.123,1597.587,-6.798,-7.364,-8.886,1.578,-7.525,0.015,39.0795571,-75.8786063,1585.573,-317.484,-288.777,1604.973,17,-1.939,10.271,6.809,-0.343,0.251,3.228,-4102.000,504.000,5350.000,-0.137,0.138,0.975,-0.108,830.797,20.401,1642.621,1601.944,832.070,20.800,1630.184,1595.495
808.729,3,-324.413,-292.658,1594.752,-2.390,-7.954,-6.448,1.832,-4.293,0.638,39.0795452,-75.8785976,1583.278,-318.805,-288.024,1602.678,17,-0.675,8.124,8.030,-0.801,0.100,3.136,-3513.000,336.000,5443.000,-0.120,0.159,0.943,-0.266,831.299,20.393,1637.717,1597.040,832.280,20.780,1628.135,1593.446
808.829,3,-322.766,-292.440,1592.417,-0.187,-4.018,-5.242,0.762,1.130,-0.546,39.0795342,-75.8785882,1580.924,-320.027,-287.210,1600.324,17,-3.031,2.650,8.454,-0.678,0.075,3.134,-2899.000,466.000,5498.000,-0.149,0.106,0.898,-0.401,831.578,20.395,1634.984,1594.307,832.450,20.800,1626.476,1591.787
808.929,3,-322.064,-290.268,1591.508,-0.337,-0.243,-4.090,-0.703,1.690,-1.011,39.0795238,-75.8785788,1578.581,-321.181,-286.397,1597.981,17,-2.686,-0.007,8.576,-0.496,-0.631,3.381,-2358.000,646.000,5447.000,-0.110,0.020,0.835,-0.538,831.617,20.392,1634.609,1593.932,832.120,20.800,1629.696,1595.008
809.029,3,-323.169,-287.737,1595.178,-3.689,0.549,-2.589,-3.721,-0.369,-2.497,39.0795136,-75.8785700,1576.282,-322.314,-285.636,1595.682,17,0.934,-3.520,7.362,-0.569,-1.155,3.140,-1814.000,899.000,5260.000,0.000,0.012,0.748,-0.663,830.998,20.383,1640.652,1599.975,831.880,20.790,1632.039,1597.350
809.129,3,-323.528,-286.048,1597.527,-4.237,0.158,-1.523,-4.689,-7.841,-0.411,39.0795036,-75.8785617,1573.959,-323.424,-284.917,1593.359,17,7.686,-6.802,8.153,-0.703,-0.999,3.262,-1386.000,1248.000,5028.000,0.062,0.019,0.631,-0.773,831.113,20.388,1639.532,1598.855,832.360,20.800,1627.355,1592.666
809.229,3,-324.656,-285.354,1596.416,-6.173,-1.293,-1.960,-8.556,-7.606,-0.734,39.0794933,-75.8785537,1571.647,-324.567,-284.225,1591.047,16,3.814,-12.089,7.262,0.205,-1.221,3.305,-1094.000,1824.000,4824.000,0.094,0.061,0.492,-0.864,831.443,20.388,1636.311,1595.633,832.240,20.800,1628.525,1593.837
809.329,3,-326.473,-285.156,1594.845,-7.601,-3.474,-3.062,-4.871,-7.795,-2.373,39.0794831,-75.8785449,1569.175,-325.700,-283.464,1588.575,17,2.773,-10.092,5.502,0.558,-1.451,3.754,-1171.000,2461.000,4933.000,0.115,0.117,0.315,-0.935,831.625,20.382,1634.527,1593.850,832.950,20.800,1621.599,1586.910
809.429,3,-328.560,-285.315,1590.826,-6.464,-4.218,-4.448,1.574,-3.461,0.024,39.0794723,-75.8785355,1566.748,-326.899,-282.650,1586.148,16,6.795,-6.953,4.080,0.403,-1.645,3.790,-1433.000,2907.000,5073.000,0.291,0.266,0.102,-0.913,832.262,20.378,1628.307,1587.630,832.940,20.800,1621.697,1587.008
809.529,3,-330.266,-285.160,1587.687,-4.843,-3.136,-5.184,1.595,-0.357,-0.594,39.0794607,-75.8785252,1564.287,-328.186,-281.759,1583.687,17,5.775,-6.493,3.477,-0.362,-0.978,4.033,-1659.000,3311.000,5166.000,0.382,0.319,-0.063,-0.865,832.327,20.385,1627.677,1587.000,833.330,20.800,1617.894,1583.205
809.629,3,-330.920,-283.877,1583.481,-0.690,0.286,-4.352,5.482,3.194,2.764,39.0794494,-75.8785154,1561.869,-329.441,-280.911,1581.269,17,8.325,-9.862,5.639,0.175,0.456,4.097,-2022.000,3955.000,5173.000,0.432,0.216,-0.229,-0.845,832.807,20.388,1622.989,1582.312,833.530,20.800,1615.945,1581.256
809.729,3,-330.194,-282.016,1581.247,3.776,0.122,-1.787,6.469,-1.700,3.515,39.0794385,-75.8785055,1559.414,-330.651,-280.055,1578.814,17,0.819,-14.035,4.963,1.417,1.751,3.643,-2764.000,4756.000,5086.000,0.422,0.046,-0.353,-0.834,832.916,20.389,1621.927,1581.250,834.000,20.810,1611.366,1576.677
809.829,3,-331.039,-280.853,1582.032,-4.063,-1.374,-1.938,-8.948,-2.979,-2.038,39.0794284,-75.8784951,1556.926,-331.772,-279.155,1576.326,16,-10.667,2.909,5.208,2.461,0.957,3.313,-3983.000,5093.000,4709.000,0.336,-0.105,-0.466,-0.812,832.656,20.383,1624.463,1583.786,833.270,20.790,1618.479,1583.790
809.929,3,-337.104,-279.242,1578.576,-18.816,2.504,-9.184,-18.489,3.553,-8.924,39.0794187,-75.8784844,1554.332,-332.849,-278.229,1573.732,17,-2.686,18.043,4.741,0.443,0.194,3.194,-4933.000,4598.000,4462.000,0.302,-0.175,-0.583,-0.734,833.067,20.384,1620.463,1579.786,834.360,20.790,1607.859,1573.171
810.029,3,-344.282,-278.594,1572.900,-17.822,-3.925,-11.764,-4.633,-6.910,-5.348,39.0794088,-75.8784745,1551.695,-333.948,-277.372,1571.095,17,0.596,9.352,1.142,-1.048,0.963,3.096,-5420.000,3823.000,4460.000,0.660,-0.348,-0.663,0.063,833.420,20.389,1617.022,1576.345,834.340,20.800,1608.054,1573.365
810.129,3,-339.770,-277.537,1575.837,-15.631,-3.281,-10.098,-2.543,0.541,-1.501,39.0793977,-75.8784643,1549.192,-335.180,-276.490,1568.592,16,-5.351,6.134,3.089,-1.012,1.722,2.529,-5484.000,3273.000,4574.000,0.592,-0.346,-0.689,0.234,833.245,20.392,1618.721,1578.044,834.260,20.810,1608.833,1574.144
810.229,3,-340.494,-277.069,1574.067,-15.943,-2.450,-8.118,-5.818,1.894,8.124,39.0793855,-75.8784532,1546.758,-336.535,-275.529,1566.158,18,-9.129,14.912,7.305,-1.280,1.515,2.876,-5540.000,2865.000,4669.000,0.571,-0.364,-0.623,0.392,833.618,20.394,1615.090,1574.413,834.950,20.800,1602.115,1567.426
810.329,3,-342.862,-276.515,1568.601,-15.902,-1.138,-9.132,-3.286,2.630,0.366,39.0793731,-75.8784418,1544.380,-337.911,-274.543,1563.780,18,-5.868,7.161,5.962,-1.579,1.423,3.458,-5293.000,2281.000,4929.000,0.499,-0.280,-0.607,0.552,834.575,20.390,1605.766,1565.089,835.590,20.800,1595.888,1561.199
810.429,3,-345.909,-275.609,1563.118,-15.490,-0.056,-10.327,-3.308,1.176,-1.016,39.0793604,-75.8784301,1541.937,-339.321,-273.531,1561.337,18,-4.611,4.022,7.226,-1.221,1.585,3.667,-5293.000,2281.000,4929.000,0.404,-0.125,-0.563,0.710,834.956,20.387,1602.058,1561.381,836.240,20.800,1589.568,1554.880
810.529,3,-348.969,-274.300,1556.000,-15.284,0.866,-13.460,-5.421,0.490,-4.808,39.0793476,-75.8784185,1539.544,-340.742,-272.527,1558.944,17,-4.274,1.200,5.911,-0.034,1.306,3.562,-4969.000,1844.000,5210.000,0.410,-0.147,-0.403,0.805,835.608,20.396,1595.717,1555.040,836.450,20.800,1587.527,1552.838
810.629,3,-351.148,-272.496,1551.179,-12.842,2.514,-11.918,-2.994,1.857,-1.325,39.0793356,-75.8784065,1537.142,-342.075,-271.489,1556.542,17,-5.402,5.466,5.035,0.494,0.079,3.160,-4664.000,1571.000,5397.000,0.439,-0.043,-0.352,0.826,835.690,20.384,1594.916,1554.239,837.090,20.800,1581.309,1546.620
810.729,3,-351.329,-270.889,1544.642,-6.558,0.907,-9.598,2.691,-2.515,1.898,39.0793233,-75.8783948,1534.754,-343.440,-270.476,1554.154,17,3.900,8.821,7.592,0.170,-0.567,2.927,-4564.000,1188.000,5387.000,0.425,-0.132,-0.240,0.863,836.565,20.390,1586.405,1545.728,837.540,20.800,1576.940,1542.251
810.829,3,-348.960,-270.187,1541.699,2.450,-0.797,-4.676,8.023,-2.513,3.568,39.0793106,-75.8783838,1532.258,-344.850,-269.525,1551.658,17,10.882,9.402,6.544,-0.441,-0.224,2.143,-4383.000,539.000,5291.000,0.387,-0.181,-0.154,0.891,836.750,20.385,1584.615,1543.938,837.610,20.810,1576.260,1541.571
810.929,3,-344.604,-269.994,1541.312,10.699,-1.967,-0.682,9.880,-2.104,2.918,39.0792981,-75.8783733,1529.782,-346.238,-268.616,1549.182,17,12.714,7.671,6.601,-0.946,0.594,0.974,-4000.000,27.000,5240.000,0.339,-0.166,-0.108,0.920,836.867,20.388,1583.477,1542.800,837.870,20.800,1573.737,1539.048
811.029,3,-340.146,-269.478,1541.515,14.413,-0.993,0.129,7.668,-0.031,0.516,39.0792855,-75.8783624,1527.364,-347.637,-267.673,1546.764,18,8.792,6.486,6.788,-1.344,1.479,0.219,-3581.000,62.000,5300.000,0.282,-0.094,-0.083,0.951,836.965,20.391,1582.521,1541.844,837.780,20.800,1574.610,1539.921
811.129,3,-344.712,-267.852,1539.634,12.166,-0.056,-0.744,0.971,2.301,-0.659,39.0792729,-75.8783510,1524.955,-349.035,-266.686,1544.355,18,1.185,7.312,5.926,-2.207,1.295,-0.158,-3267.000,478.000,5493.000,0.304,-0.061,-0.075,0.948,837.289,20.384,1579.376,1538.699,838.260,20.800,1569.952,1535.263
811.229,3,-345.608,-266.830,1539.151,10.229,1.224,-1.982,-3.127,4.222,-5.123,39.0792611,-75.8783386,1522.632,-350.345,-265.614,1542.032,18,-3.656,5.143,3.125,-2.597,0.531,-0.053,-2752.000,1023.000,5576.000,0.182,-0.025,-0.076,0.980,837.262,20.384,1579.639,1538.962,837.880,20.800,1573.639,1538.951
811.329,3,-345.846,-265.791,1539.297,8.688,1.138,-4.043,-0.703,-1.033,-7.756,39.0792496,-75.8783277,1520.173,-351.622,-264.670,1539.573,16,-0.424,-0.912,2.184,-2.672,-0.292,0.070,-2016.000,1371.000,5365.000,0.049,-0.030,-0.078,0.995,837.071,20.384,1581.493,1540.816,837.720,20.800,1575.193,1540.504
811.429,3,-346.133,-265.391,1539.355,7.737,-3.345,-3.455,2.193,-11.461,-0.881,39.0792377,-75.8783180,1517.718,-352.943,-263.831,1537.118,16,4.662,-12.067,6.967,-2.350,-0.509,0.183,-1370.000,1462.000,4984.000,-0.069,-0.046,-0.073,0.994,836.994,20.384,1582.243,1541.566,837.960,20.810,1572.863,1538.174
811.529,3,-346.838,-266.809,1539.008,6.783,-10.826,-1.589,3.396,-16.808,2.195,39.0792264,-75.8783088,1515.154,-354.198,-263.035,1534.554,15,6.493,-18.108,8.253,-0.303,-0.503,0.475,-896.000,1368.000,4369.000,-0.087,-0.068,-0.049,0.993,837.139,20.387,1580.832,1540.155,838.060,20.800,1571.893,1537.204
811.629,3,-348.278,-269.673,1537.092,5.451,-15.648,-2.867,3.335,-13.299,-1.417,39.0792149,-75.8782996,1512.568,-355.474,-262.239,1531.968,16,5.129,-13.497,7.068,1.515,-0.724,0.682,-700.000,1338.000,4085.000,-0.016,-0.104,-0.006,0.994,837.506,20.382,1577.271,1536.594,838.610,20.800,1566.557,1531.869
811.729,3,-350.439,-271.262,1534.891,4.038,-12.344,-4.011,2.898,-2.881,-1.869,39.0792023,-75.8782899,1510.082,-356.873,-261.400,1529.482,16,5.926,-5.057,4.367,2.184,-0.972,1.246,-781.000,1425.000,4171.000,-0.092,-0.300,0.104,0.944,837.655,20.383,1575.823,1535.146,838.820,20.800,1564.521,1529.832
811.829,3,-353.062,-270.095,1531.188,2.248,-7.711,-4.232,1.491,-1.032,-0.039,39.0791891,-75.8782798,1507.713,-358.339,-260.526,1527.113,16,6.910,-4.338,5.674,2.284,-1.240,1.534,-1047.000,1503.000,4687.000,-0.065,-0.392,0.231,0.888,838.085,20.388,1571.648,1530.971,839.330,20.800,1559.577,1524.888
811.929,3,-356.285,-266.893,1527.611,-1.013,-2.250,-6.082,-1.339,1.402,-2.789,39.0791757,-75.8782690,1505.398,-359.826,-259.591,1524.798,16,5.323,-0.129,4.971,2.069,-1.551,1.781,-1496.000,1465.000,5041.000,0.010,-0.426,0.351,0.834,838.343,20.380,1569.147,1528.470,839.060,20.800,1562.194,1527.505
812.029,3,-359.925,-263.145,1525.174,-3.084,-0.507,-5.110,-1.278,-0.784,-0.904,39.0791626,-75.8782572,1503.009,-361.281,-258.570,1522.409,17,5.351,-1.602,7.097,1.751,-1.922,1.713,-1910.000,1319.000,5366.000,0.079,-0.396,0.467,0.787,838.452,20.382,1568.093,1527.416,840.180,20.800,1551.343,1516.654
812.129,3,-361.731,-259.824,1522.634,-3.561,0.749,-5.908,0.340,0.058,-0.122,39.0791500,-75.8782454,1500.518,-362.679,-257.549,1519.918,16,7.635,-3.268,4.999,1.685,-2.201,1.847,-2270.000,933.000,5394.000,0.150,-0.458,0.558,0.676,839.041,20.382,1562.383,1521.706,840.190,20.810,1551.246,1516.557
812.229,3,-363.236,-258.302,1521.929,-3.932,1.448,-5.734,-0.623,1.094,-0.273,39.0791370,-75.8782340,1498.088,-364.123,-256.563,1517.488,18,9.050,-2.162,2.442,1.289,-1.979,1.734,-2474.000,325.000,5246.000,0.259,-0.512,0.588,0.570,838.946,20.378,1563.296,1522.619,839.760,20.790,1555.411,1520.722
812.329,3,-364.960,-256.939,1520.008,-4.412,1.853,-5.715,-1.042,0.258,0.107,39.0791240,-75.8782220,1495.705,-365.566,-255.525,1515.105,17,9.474,-2.392,2.004,0.590,-1.634,1.683,-2529.000,-184.000,4982.000,0.317,-0.542,0.603,0.492,839.221,20.383,1560.635,1519.958,839.850,20.800,1554.539,1519.850
812.429,3,-366.956,-255.529,1519.038,-4.666,2.042,-4.764,-0.536,-0.224,0.490,39.0791107,-75.8782102,1493.290,-367.042,-254.504,1512.690,17,9.244,-4.188,1.853,0.262,-1.055,1.822,-2365.000,-475.000,4682.000,0.316,-0.568,0.633,0.421,839.141,20.384,1561.411,1520.734,840.080,20.800,1552.311,1517.622
812.529,3,-369.209,-254.110,1517.152,-5.567,1.938,-3.236,-2.222,-0.616,2.579,39.0790978,-75.8781988,1490.856,-368.474,-253.517,1510.256,17,10.983,-5.718,2.342,0.268,-0.420,1.894,-2029.000,-472.000,4489.000,0.280,-0.596,0.670,0.343,839.483,20.377,1558.097,1517.420,840.630,20.800,1546.986,1512.297
812.629,3,-371.420,-252.732,1514.724,-5.052,2.014,-2.977,-0.345,-0.019,0.978,39.0790851,-75.8781876,1488.426,-369.884,-252.548,1507.826,17,7.154,-7.865,1.860,0.149,0.320,2.380,-1665.000,-240.000,4411.000,0.210,-0.609,0.712,0.279,839.808,20.383,1554.942,1514.265,840.670,20.800,1546.599,1511.910
812.729,3,-373.250,-251.386,1512.252,-4.654,2.224,-3.064,-0.923,0.460,0.147,39.0790724,-75.8781768,1486.006,-371.294,-251.614,1505.406,16,5.538,-8.138,1.817,0.616,0.814,2.968,-1318.000,365.000,4493.000,0.138,-0.608,0.752,0.214,840.039,20.381,1552.704,1512.027,841.160,20.800,1541.858,1507.169
812.829,3,-374.627,-249.939,1506.105,-3.346,3.059,-4.623,0.224,1.525,0.478,39.0790600,-75.8781661,1483.551,-372.671,-250.688,1502.951,17,1.824,-10.214,0.747,1.170,1.080,2.996,-1099.000,1346.000,4640.000,0.019,-0.625,0.772,0.117,840.881,20.378,1544.554,1503.877,841.770,20.810,1535.958,1501.269
812.929,3,-374.917,-247.973,1501.167,0.818,5.385,-4.451,3.977,3.622,0.661,39.0790472,-75.8781558,1481.094,-374.092,-249.797,1500.494,17,-4.202,-10.990,0.388,2.069,0.931,2.482,-1210.000,2469.000,4911.000,-0.081,-0.534,0.840,0.047,841.214,20.389,1541.332,1500.655,842.520,20.800,1528.709,1494.020
813.029,3,-374.392,-245.613,1496.423,2.516,6.317,-4.979,2.220,2.662,-0.573,39.0790350,-75.8781449,1478.728,-375.446,-248.853,1498.128,18,-5.107,-8.440,0.151,2.846,0.405,1.453,-1833.000,3331.000,5236.000,-0.229,-0.521,0.822,-0.020,841.644,20.391,1537.173,1496.496,842.710,20.790,1526.873,1492.184
813.129,3,-375.658,-246.712,1495.069,3.360,4.809,-5.903,11.361,-6.368,-5.003,39.0790229,-75.8781346,1476.359,-376.790,-247.962,1495.759,18,-13.023,3.922,2.787,2.776,-0.324,0.897,-2723.000,3665.000,5581.000,-0.239,-0.393,0.887,-0.033,841.826,20.390,1535.414,1494.737,842.690,20.810,1527.067,1492.378
813.229,3,-376.130,-246.494,1494.104,5.435,1.491,-8.331,11.339,-13.715,-11.698,39.0790106,-75.8781256,1473.877,-378.155,-247.184,1493.277,17,-8.009,15.235,4.899,0.963,-2.235,1.327,-3625.000,3519.000,5572.000,-0.166,-0.327,0.922,-0.123,841.816,20.381,1535.513,1494.836,842.990,20.790,1524.169,1489.480
813.329,3,-376.342,-246.570,1490.679,4.094,-2.931,-12.465,-1.960,-13.630,-12.559,39.0789993,-75.8781153,1471.262,-379.410,-246.292,1490.662,18,6.465,10.085,7.327,-0.880,-1.506,0.842,-4075.000,2678.000,5645.000,-0.105,-0.350,0.911,-0.193,842.247,20.382,1531.350,1490.673,843.630,20.800,1517.990,1483.301
813.429,3,-377.436,-247.299,1484.869,-0.659,-5.825,-14.339,-8.960,-8.076,-4.287,39.0789876,-75.8781032,1468.727,-380.709,-245.245,1488.127,18,8.720,-2.758,9.611,-1.306,-0.141,-0.151,-3917.000,1911.000,5728.000,-0.083,-0.408,0.888,-0.195,842.856,20.380,1525.465,1484.788,843.740,20.790,1516.929,1482.240
813.529,3,-380.243,-248.114,1480.394,-5.602,-6.759,-11.384,-8.028,-4.642,2.447,39.0789750,-75.8780893,1466.090,-382.107,-244.043,1485.490,17,3.771,-9.086,11.809,-0.138,1.180,-0.320,-3561.000,1820.000,5737.000,-0.127,-0.426,0.882,-0.157,843.031,20.383,1523.776,1483.099,844.060,20.800,1513.841,1479.152
813.629,3,-384.090,-247.507,1477.973,-7.550,-2.076,-5.930,-3.396,3.955,5.059,39.0789607,-75.8780761,1463.423,-383.695,-242.901,1482.823,17,-2.686,-13.461,7.736,1.462,1.638,-0.957,-3505.000,2244.000,5751.000,-0.189,-0.378,0.904,-0.070,843.258,20.394,1521.578,1480.901,844.090,20.800,1513.551,1478.862
813.729,3,-386.529,-245.249,1478.287,-2.129,0.216,-2.602,6.499,0.618,1.199,39.0789464,-75.8780644,1460.833,-385.282,-241.888,1480.233,16,-9.999,-6.378,4.813,2.405,1.410,-1.600,-3878.000,2972.000,5633.000,-0.228,-0.286,0.929,0.051,843.234,20.381,1521.810,1481.133,843.940,20.800,1514.999,1480.310
813.829,3,-385.897,-243.530,1478.506,5.821,-2.163,-0.092,10.218,-4.634,1.964,39.0789327,-75.8780539,1458.172,-386.803,-240.980,1477.572,18,-14.524,-4.432,5.825,2.182,0.863,-2.361,-4401.000,3690.000,5295.000,-0.226,-0.206,0.932,0.195,843.402,20.389,1520.188,1479.511,843.700,20.800,1517.315,1482.626
813.929,3,-383.350,-244.107,1481.147,10.941,-8.315,0.990,8.507,-9.075,-0.298,39.0789198,-75.8780438,1455.534,-388.236,-240.106,1474.934,17,-14.258,-2.047,6.141,2.075,0.100,-2.898,-4611.000,4299.000,4834.000,-0.178,-0.139,0.910,0.349,843.070,20.390,1523.398,1482.721,844.660,20.800,1508.055,1473.366
814.029,3,-381.656,-246.825,1477.800,9.723,-13.771,-3.327,3.103,-9.449,-3.002,39.0789078,-75.8780330,1452.800,-389.568,-239.171,1472.200,17,-10.494,0.165,5.926,1.805,-0.124,-3.213,-4517.000,4902.000,4566.000,-0.116,-0.086,0.853,0.502,843.730,20.388,1517.030,1476.353,844.280,20.800,1511.719,1477.030
814.129,3,-386.690,-242.397,1475.902,7.069,-12.641,-4.340,-2.658,-9.196,-3.197,39.0788958,-75.8780215,1450.172,-390.900,-238.176,1469.572,17,-9.122,3.275,6.436,1.366,-0.347,-3.592,-4106.000,5358.000,4361.000,-0.066,-0.023,0.759,0.648,843.850,20.378,1515.866,1475.189,844.850,20.800,1506.223,1471.534
814.229,3,-388.243,-241.897,1471.792,4.591,-13.356,-6.268,-6.371,-8.479,-3.648,39.0788841,-75.8780095,1447.609,-392.199,-237.138,1467.009,17,-9.223,4.259,6.874,0.415,-0.701,-3.371,-3444.000,5585.000,4397.000,-0.021,-0.041,0.643,0.765,844.532,20.384,1509.289,1468.612,845.490,20.800,1500.055,1465.366
814.329,3,-389.457,-242.579,1467.720,2.352,-13.717,-7.444,-4.006,-5.579,-1.191,39.0788722,-75.8779972,1445.076,-393.520,-236.074,1464.476,17,-8.289,0.984,7.197,-0.170,-1.668,-3.183,-2674.000,5304.000,4509.000,-0.050,0.080,0.518,0.850,844.876,20.370,1505.969,1465.292,845.890,20.800,1496.202,1461.513
814.429,3,-390.956,-243.438,1463.347,0.913,-12.208,-10.085,-0.807,-1.924,-5.328,39.0788599,-75.8779852,1442.538,-394.885,-235.035,1461.938,17,-1.595,-0.912,4.590,-0.141,-2.610,-3.028,-1972.000,4448.000,4842.000,-0.000,-0.042,0.389,0.920,845.162,20.377,1503.211,1462.534,846.170,20.800,1493.506,1458.817
814.529,3,-392.545,-242.963,1460.363,1.914,-6.665,-8.732,4.563,4.225,-0.129,39.0788469,-75.8779745,1439.981,-396.329,-234.109,1459.381,17,9.259,1.889,6.565,0.053,-2.293,-2.953,-1563.000,3079.000,5172.000,0.073,-0.182,0.246,0.949,845.148,20.384,1503.355,1462.678,846.120,20.790,1493.987,1459.298
814.629,3,-393.795,-240.546,1458.949,3.737,-2.709,-4.669,6.022,0.755,3.114,39.0788326,-75.8779645,1437.597,-397.916,-233.244,1456.997,18,11.291,1.480,8.612,-0.147,-1.195,-3.081,-1549.000,1681.000,5118.000,0.107,-0.226,0.093,0.964,845.253,20.391,1502.337,1461.660,845.670,20.800,1498.321,1463.632
814.729,3,-394.953,-237.564,1457.263,3.751,-1.801,-3.424,3.363,-2.735,0.466,39.0788192,-75.8779532,1435.026,-399.404,-232.266,1454.426,17,9.144,-0.532,6.364,0.288,-0.959,-2.974,-1750.000,606.000,5005.000,0.105,-0.322,-0.026,0.941,845.600,20.378,1498.991,1458.313,846.260,20.790,1492.639,1457.950
814.829,3,-396.038,-234.715,1456.776,5.127,0.545,0.414,4.988,0.478,4.024,39.0788062,-75.8779422,1432.402,-400.847,-231.315,1451.802,17,11.069,6.694,7.010,-0.168,-0.524,-2.991,-2271.000,-195.000,4919.000,0.143,-0.327,-0.170,0.919,845.701,20.384,1498.025,1457.348,846.950,20.810,1485.999,1451.310
814.929,3,-396.891,-233.005,1451.789,5.471,-2.980,0.076,3.674,-5.420,3.063,39.0787933,-75.8779311,1429.854,-402.279,-230.354,1449.254,16,11.335,3.771,8.117,-0.720,-0.070,-3.106,-2822.000,-636.000,4784.000,0.158,-0.298,-0.321,0.885,846.661,20.386,1488.776,1448.099,847.900,20.790,1476.863,1442.174
